codigo_dane,nombre_entidad,anio,poblacion_urbana,poblacion_rural,poblacion_total,pib,valor_agregado_bruto,deuda_publica,ingresos totales,ingresos corrientes,ingresos tributarios,ingresos no tributarios,gastos totales,gastos corrientes,gastos de funcionamiento,desahorro/ahorro corriente,ingresos de capital,regalías,gastos de capital,déficit o superávit total,icm,pcc,gpi,eis,cti,seg,sos,longitud,latitud
23,CÓRDOBA,2023,1018202.0,925549.0,1943751.0,28303319044788.58,26422238122577.02,176991000000.0,1482658000000.0,327068000000.0,297648000000.0,28289000000.0,1707958000000.0,230918000000.0,209860000000.0,96150000000.0,1155590000000.0,26509000000.0,1477039000000.0,-225299000000.0,52.51009954816552,42.13901519775391,49.69522094726562,55.85412216186523,32.21780395507812,76.554931640625,58.59949493408203,-75792008718.0,8358549754
23,CÓRDOBA,2024,1032103.0,937005.0,1969108.0,30952493327479.08,28978331549934.11,,1789227000000.0,336201000000.0,306864000000.0,27992000000.0,1845248000000.0,224387000000.0,201617000000.0,111815000000.0,1453026000000.0,100288000000.0,1620862000000.0,-56021000000.0,53.68215873552305,41.71635055541992,53.0491828918457,60.28071975708008,32.60945892333984,79.60417938232422,54.83306121826172,-75792008718.0,8358549754
25,CUNDINAMARCA,2018,2093005.0,846835.0,2939840.0,59084777423068.38,52898218316343.79,769966000000.0,2338910000000.0,1341440000000.0,1036781000000.0,302654000000.0,2471303000000.0,523765000000.0,483535000000.0,817675000000.0,997470000000.0,115298000000.0,1947538000000.0,-132393000000.0,52.09128456406714,50.85151290893555,52.13333511352539,67.431884765625,44.51028060913086,38.57803726196289,59.04265213012695,-74431110916.0,4771120716
25,CUNDINAMARCA,2019,2191313.0,861008.0,3052321.0,63112198194093.5,56332703361284.34,733125000000.0,2463993000000.0,1472355000000.0,1115862000000.0,355330000000.0,2491018000000.0,528855000000.0,482002000000.0,943499000000.0,991638000000.0,0.0,1962163000000.0,-27025000000.0,53.36646729360934,52.12207412719727,51.88984680175781,67.1060791015625,47.31199645996094,40.57938003540039,61.18943023681641,-74431110916.0,4771120716
25,CUNDINAMARCA,2020,2294117.0,863825.0,3157942.0,61314817260784.37,55030795355809.05,654174000000.0,2435338000000.0,1324339000000.0,1126473000000.0,192227000000.0,2478747000000.0,421343000000.0,386677000000.0,902995000000.0,1110999000000.0,99114000000.0,2057404000000.0,-43410000000.0,54.23698333473063,48.85331344604492,51.51068115234375,68.31729888916016,53.28063583374023,42.14622497558594,61.31374740600586,-74431110916.0,4771120716
25,CUNDINAMARCA,2021,2377148.0,865520.0,3242668.0,73405277776401.03,65375680335032.46,965503000000.0,3027055000000.0,1878227000000.0,1591154000000.0,285930000000.0,3065972000000.0,510397000000.0,483171000000.0,1367830000000.0,1148829000000.0,20285000000.0,2555575000000.0,-38916000000.0,55.12833146489966,51.26275634765625,53.75458526611328,69.77345275878906,55.33603286743164,42.45510101318359,58.18806457519531,-74431110916.0,4771120716
25,CUNDINAMARCA,2022,2452698.0,863885.0,3316583.0,91540425731164.25,81167466519065.7,1117304000000.0,3661220000000.0,2300642000000.0,1886325000000.0,412736000000.0,3994988000000.0,661436000000.0,589173000000.0,1639206000000.0,1360578000000.0,106396000000.0,3333551000000.0,-333768000000.0,55.02295218121902,53.61529159545898,54.58356857299805,72.8042221069336,53.48087692260742,39.95969772338867,55.69405746459961,-74431110916.0,4771120716
25,CUNDINAMARCA,2023,2527581.0,860902.0,3388483.0,99944842847152.97,89122735415153.28,1347958000000.0,3982714000000.0,2506279000000.0,2021571000000.0,483032000000.0,4556704000000.0,877049000000.0,725176000000.0,1629230000000.0,1476435000000.0,92441000000.0,3679656000000.0,-573991000000.0,55.94621856862646,53.89076232910156,55.35991668701172,72.99468231201172,55.00902557373047,42.5517692565918,55.87115478515625,-74431110916.0,4771120716
25,CUNDINAMARCA,2024,2605129.0,857875.0,3463004.0,108202141217283.27,96825091072584.66,1283741000000.0,4614843000000.0,2616224000000.0,2125448000000.0,488666000000.0,4416050000000.0,921358000000.0,765610000000.0,1694866000000.0,1998619000000.0,233417000000.0,3494692000000.0,198793000000.0,57.08277090810471,54.350341796875,56.09191131591797,72.17526245117188,58.37009811401367,46.36043930053711,55.1485710144043,-74431110916.0,4771120716
27,CHOCÓ,2018,243180.0,291627.0,534807.0,3777127751549.6987,3652635930958.6353,46533000000.0,624698000000.0,70335000000.0,66433000000.0,3769000000.0,598054000000.0,64490000000.0,62409000000.0,5845000000.0,554363000000.0,192023000000.0,533564000000.0,26644000000.0,33.42393135621047,21.80337524414062,39.80833435058594,28.57553291320801,10.50203323364258,49.92854309082031,49.9257698059082,-76942811002.0,5397581542
27,CHOCÓ,2019,245821.0,299499.0,545320.0,4167560818748.5103,4030053522413.483,45397000000.0,646924000000.0,72749000000.0,68631000000.0,4118000000.0,680943000000.0,62786000000.0,60742000000.0,9963000000.0,574175000000.0,183883000000.0,618156000000.0,-34019000000.0,34.93154955051012,22.31710243225098,38.32471466064453,34.52937698364258,12.18666648864746,52.14570617675781,50.08572769165039,-76942811002.0,5397581542
27,CHOCÓ,2020,247974.0,307813.0,555787.0,4489398512316.524,4348821470258.8047,43552000000.0,605843000000.0,72867000000.0,65678000000.0,3132000000.0,695159000000.0,58223000000.0,57929000000.0,14645000000.0,532975000000.0,89194000000.0,636936000000.0,-89316000000.0,35.49767788938664,22.26641082763672,39.4317626953125,33.26257705688477,13.84916877746582,55.18758773803711,48.98856353759766,-76942811002.0,5397581542
27,CHOCÓ,2021,250165.0,314217.0,564382.0,5197924623872.647,5027936547268.94,41619000000.0,612474000000.0,104762000000.0,88528000000.0,5529000000.0,669843000000.0,77603000000.0,75406000000.0,27159000000.0,507712000000.0,2160000000.0,592240000000.0,-57369000000.0,36.61615354517082,22.52995491027832,39.7475700378418,38.3856201171875,12.18042182922363,56.83511352539062,50.01824188232422,-76942811002.0,5397581542
27,CHOCÓ,2022,252119.0,320139.0,572258.0,6107769942096.247,5879512112895.496,38799000000.0,622766000000.0,99476000000.0,90827000000.0,8649000000.0,653178000000.0,82587000000.0,81010000000.0,16888000000.0,523291000000.0,23058000000.0,570591000000.0,-30412000000.0,36.08865059898269,22.78870391845703,42.6284065246582,34.90777969360352,9.964395523071289,56.775146484375,49.46747207641602,-76942811002.0,5397581542
27,CHOCÓ,2023,253706.0,325736.0,579442.0,6891326024081.318,6659388117480.053,37043000000.0,656112000000.0,110150000000.0,100634000000.0,9516000000.0,676199000000.0,77354000000.0,73233000000.0,32796000000.0,545962000000.0,0.0,598845000000.0,-20087000000.0,37.04731396727167,22.78898239135742,43.1800422668457,39.20246505737305,9.323131561279297,58.42821502685547,49.36104583740234,-76942811002.0,5397581542
27,CHOCÓ,2024,267616.0,318512.0,586128.0,7581945750789.459,7339340788402.39,3743000000.0,884465000000.0,122585000000.0,108414000000.0,14042000000.0,874249000000.0,79148000000.0,79148000000.0,43438000000.0,761879000000.0,0.0,795101000000.0,10216000000.0,37.80393664307203,23.37469291687012,44.37516021728516,40.91963195800781,12.58674049377441,60.10459136962891,45.46280288696289,-76942811002.0,5397581542
41,HUILA,2018,669696.0,430668.0,1100364.0,15989263313235.672,15055286273027.656,27250000000.0,950558000000.0,213400000000.0,159552000000.0,50982000000.0,949493000000.0,128166000000.0,125471000000.0,85234000000.0,737158000000.0,158534000000.0,821327000000.0,1065000000.0,44.9966758738742,35.61611175537109,49.35628128051758,54.31729125976562,45.04971694946289,32.43184661865234,53.20880508422852,-75584348363.0,2570143029
41,HUILA,2019,680476.0,437310.0,1117786.0,17197916997849.28,16183724714203.88,68875000000.0,936910000000.0,234486000000.0,176186000000.0,52618000000.0,956749000000.0,109567000000.0,107693000000.0,124919000000.0,702425000000.0,123787000000.0,847182000000.0,-19838000000.0,46.7246448470709,38.4155387878418,45.60517883300781,58.21480178833008,48.04838943481445,33.04588317871094,57.01807403564453,-75584348363.0,2570143029
41,HUILA,2020,691416.0,443980.0,1135396.0,16652937917443.957,15756495364420.56,71194000000.0,945186000000.0,212410000000.0,148604000000.0,34231000000.0,890295000000.0,125487000000.0,122903000000.0,86923000000.0,732776000000.0,65761000000.0,764808000000.0,54890000000.0,48.90558442858197,38.33229827880859,46.959716796875,67.63909149169922,50.3765754699707,32.65843963623047,57.46738433837891,-75584348363.0,2570143029
41,HUILA,2021,701626.0,449856.0,1151482.0,19728563125538.242,18590255071887.688,68777000000.0,956654000000.0,280939000000.0,197441000000.0,66040000000.0,971907000000.0,105509000000.0,103128000000.0,175430000000.0,675715000000.0,57637000000.0,866398000000.0,-15253000000.0,49.4244384817905,38.17197418212891,48.89471435546875,66.48495483398438,52.43622207641602,33.03969192504883,57.51907348632812,-75584348363.0,2570143029
41,HUILA,2022,710993.0,455150.0,1166143.0,24496545921098.38,22941737179043.883,60827000000.0,1074942000000.0,327951000000.0,238032000000.0,88098000000.0,1360719000000.0,127219000000.0,123013000000.0,200732000000.0,746991000000.0,98105000000.0,1233499000000.0,-285776000000.0,48.04942014345276,38.52334213256836,49.69020080566406,64.58090209960938,52.49920654296875,27.1647891998291,55.83807373046875,-75584348363.0,2570143029
41,HUILA,2023,719797.0,460085.0,1179882.0,26533032811661.742,24912157428335.285,91651000000.0,1219039000000.0,345243000000.0,242796000000.0,99938000000.0,1585404000000.0,193143000000.0,184358000000.0,152100000000.0,873796000000.0,146821000000.0,1392260000000.0,-366365000000.0,49.08043737589149,39.01644515991211,49.75794219970703,65.15584564208984,55.68563079833984,26.19638633728027,58.67037963867188,-75584348363.0,2570143029
41,HUILA,2024,729291.0,465463.0,1194754.0,29310009016816.246,27606493486048.465,101860000000.0,1543681000000.0,380552000000.0,249601000000.0,104321000000.0,1652086000000.0,150273000000.0,139380000000.0,230279000000.0,1163129000000.0,282570000000.0,1501813000000.0,-108405000000.0,50.50293551933409,39.21977233886719,50.61183547973633,71.94758605957031,57.66139984130859,27.5444393157959,56.03258514404297,-75584348363.0,2570143029
44,LA GUAJIRA,2018,410637.0,469915.0,880552.0,11881877816786.746,11492476388792.727,100126000000.0,734351000000.0,71553000000.0,68241000000.0,2609000000.0,680172000000.0,53870000000.0,45618000000.0,17683000000.0,662798000000.0,302479000000.0,626302000000.0,54179000000.0,38.69317532501125,38.53498458862305,43.67876052856445,36.71142959594727,13.39861965179443,46.06902694702148,53.76623153686523,-72429510724.0,11476870077
44,LA GUAJIRA,2019,438015.0,480047.0,918062.0,11225069627897.336,10803876759409.744,100126000000.0,549219000000.0,100186000000.0,96654000000.0,2649000000.0,534033000000.0,49090000000.0,43856000000.0,51097000000.0,449032000000.0,66846000000.0,484943000000.0,15186000000.0,40.13453891848857,38.97129821777344,42.54574966430664,36.52119827270508,15.17356395721436,51.19816589355469,56.39725494384766,-72429510724.0,11476870077
44,LA GUAJIRA,2020,467515.0,492314.0,959829.0,8708805357386.896,8348334075798.358,70233000000.0,523948000000.0,94226000000.0,81590000000.0,2076000000.0,504086000000.0,63609000000.0,49077000000.0,30617000000.0,429721000000.0,76695000000.0,440477000000.0,19861000000.0,41.28261847027154,38.99391174316406,43.77148056030273,35.26819610595703,17.4178295135498,59.00690841674805,53.23738479614258,-72429510724.0,11476870077
44,LA GUAJIRA,2021,483163.0,503410.0,986573.0,14472546798091.74,14012246912394.633,,627910000000.0,120123000000.0,116246000000.0,3295000000.0,578770000000.0,53349000000.0,53349000000.0,66774000000.0,507787000000.0,2078000000.0,525421000000.0,49140000000.0,43.74549901726926,39.32240676879883,43.27886581420898,36.16762161254883,18.57714462280273,64.25888061523438,60.86808013916016,-72429510724.0,11476870077
44,LA GUAJIRA,2022,496235.0,511345.0,1007580.0,22880066463093.574,22254843625778.395,,547267000000.0,151254000000.0,144049000000.0,6761000000.0,558353000000.0,55303000000.0,55303000000.0,95951000000.0,396013000000.0,0.0,503050000000.0,-11086000000.0,43.71368547690076,39.7513427734375,43.27067184448242,40.22917175292969,17.33611869812012,66.20636749267578,55.48843765258789,-72429510724.0,11476870077
44,LA GUAJIRA,2023,509089.0,518825.0,1027914.0,20346021143398.81,19697921804590.426,,683215000000.0,156184000000.0,149589000000.0,6202000000.0,649090000000.0,58450000000.0,58450000000.0,97733000000.0,527032000000.0,23442000000.0,590640000000.0,34125000000.0,44.01829601203519,40.09328079223633,44.62337493896484,43.86228179931641,18.38084030151367,62.60604858398438,54.54395294189453,-72429510724.0,11476870077
44,LA GUAJIRA,2024,521754.0,526105.0,1047859.0,17617635117454.58,16941313723976.025,,882294000000.0,190214000000.0,178577000000.0,11270000000.0,993297000000.0,69814000000.0,69814000000.0,120400000000.0,692080000000.0,94365000000.0,923483000000.0,-111002000000.0,44.67620229778739,39.63322067260742,45.28595733642578,40.77279281616211,25.13858032226562,62.99981689453125,54.22684860229492,-72429510724.0,11476870077
47,MAGDALENA,2018,938356.0,403441.0,1341797.0,13233303483567.734,12530111540560.393,21000000.0,1220748000000.0,310625000000.0,192575000000.0,116277000000.0,1026578000000.0,159513000000.0,159062000000.0,151112000000.0,910123000000.0,197937000000.0,867065000000.0,194170000000.0,45.30833740609037,39.59102630615234,43.81830215454102,43.60773086547852,40.82375717163086,48.25339126586914,55.75581741333008,-7426175733.0,1024738355
47,MAGDALENA,2019,963053.0,421009.0,1384062.0,14147657795101.225,13387866808781.912,75280000000.0,1047373000000.0,332226000000.0,205644000000.0,125928000000.0,1331413000000.0,167225000000.0,166157000000.0,165001000000.0,715147000000.0,22877000000.0,1164188000000.0,-284040000000.0,46.28394199040834,41.54635238647461,42.05043411254883,47.16764450073242,37.66255950927734,47.99084091186523,61.28581619262695,-7426175733.0,1024738355
47,MAGDALENA,2020,992314.0,440378.0,1432692.0,13840792687047.004,13170848513957.014,74280000000.0,1062145000000.0,300166000000.0,187694000000.0,99742000000.0,1061527000000.0,153506000000.0,150924000000.0,146660000000.0,761979000000.0,31235000000.0,908021000000.0,618000000.0,45.85832535402768,40.44646453857422,42.62035751342773,45.88132095336914,39.03634262084961,51.38905715942383,55.77640914916992,-7426175733.0,1024738355
47,MAGDALENA,2021,1012157.0,450966.0,1463123.0,16353260743179.236,15510938365447.82,68716000000.0,1359242000000.0,383940000000.0,232387000000.0,140930000000.0,1040423000000.0,189083000000.0,186905000000.0,194857000000.0,975302000000.0,253640000000.0,851340000000.0,318819000000.0,46.78969040961078,41.92665863037109,42.67403030395508,46.59174346923828,41.94731140136719,50.58566284179688,57.01273727416992,-7426175733.0,1024738355
47,MAGDALENA,2022,1026027.0,459367.0,1485394.0,20057935455851.375,18922006621859.938,63557000000.0,1474048000000.0,452778000000.0,277500000000.0,174341000000.0,1274862000000.0,326021000000.0,320828000000.0,126756000000.0,1021271000000.0,250724000000.0,948841000000.0,199186000000.0,46.76673180479546,42.61906814575195,43.48019027709961,51.52128219604492,38.1181640625,48.39581298828125,56.46586990356445,-7426175733.0,1024738355
47,MAGDALENA,2023,1038527.0,467500.0,1506027.0,21913945364290.445,20741302975772.043,102398000000.0,1658161000000.0,508134000000.0,315338000000.0,191139000000.0,1538352000000.0,248046000000.0,236097000000.0,260088000000.0,1150027000000.0,254598000000.0,1290306000000.0,119809000000.0,48.61048063535316,42.99126052856445,45.7184944152832,56.00761795043945,39.97195434570312,48.99259185791016,57.98096466064453,-7426175733.0,1024738355
47,MAGDALENA,2024,1050665.0,475604.0,1526269.0,24025851734669.69,22793846441803.695,89233000000.0,2046418000000.0,579953000000.0,361342000000.0,217174000000.0,1612277000000.0,239637000000.0,225013000000.0,340316000000.0,1466465000000.0,318407000000.0,1372639000000.0,434141000000.0,49.96529368209308,42.92371368408203,48.82373428344727,59.71334838867188,40.8771858215332,52.60263824462891,54.85114669799805,-7426175733.0,1024738355
50,META,2018,795172.0,244529.0,1039701.0,35330926348960.305,34034810363068.297,272569000000.0,1126180000000.0,288396000000.0,262563000000.0,17514000000.0,1378613000000.0,139575000000.0,124652000000.0,148821000000.0,837785000000.0,383074000000.0,1239039000000.0,-252433000000.0,40.8165314474912,40.98038864135742,42.68432235717773,54.17574310302734,26.64677810668945,24.36612129211426,56.04583358764648,-7295645988.0,3345562732
50,META,2019,810329.0,252026.0,1062355.0,38495853668266.69,37057531305043.41,319862000000.0,1388833000000.0,310634000000.0,292188000000.0,11750000000.0,1106067000000.0,148684000000.0,131562000000.0,161951000000.0,1078199000000.0,465367000000.0,957384000000.0,282766000000.0,42.92452562908772,42.75542831420898,45.94300842285156,51.78303146362305,29.06108283996582,27.23543930053711,60.7691650390625,-7295645988.0,3345562732
50,META,2020,827226.0,259970.0,1087196.0,30525101566745.324,29273482096775.35,300722000000.0,944045000000.0,276932000000.0,256279000000.0,9733000000.0,1381261000000.0,132664000000.0,121819000000.0,144268000000.0,667113000000.0,202229000000.0,1248597000000.0,-437216000000.0,43.34632755175716,42.74005508422852,45.82913589477539,57.74582672119141,33.57855224609375,26.1099910736084,54.07440567016602,-7295645988.0,3345562732
50,META,2021,839518.0,265041.0,1104559.0,40270445239079.305,38743246517886.875,234323000000.0,805010000000.0,332004000000.0,309258000000.0,16453000000.0,764190000000.0,145633000000.0,137253000000.0,186371000000.0,473006000000.0,15941000000.0,618557000000.0,40821000000.0,43.58284997308288,42.40802764892578,46.21260070800781,60.25898742675781,31.79889106750488,26.36335754394531,54.45523834228516,-7295645988.0,3345562732
50,META,2022,848957.0,269392.0,1118349.0,55686020283113.59,53596135103892.734,183907000000.0,1297636000000.0,423719000000.0,343145000000.0,74181000000.0,1528950000000.0,217631000000.0,196123000000.0,206088000000.0,873917000000.0,409797000000.0,1311319000000.0,-231314000000.0,45.08845835488889,43.39876556396484,50.50474166870117,62.95973205566406,32.7127571105957,24.92546844482422,56.02928161621094,-7295645988.0,3345562732
50,META,2023,857479.0,273723.0,1131202.0,53796704928021.96,51563549393819.38,154149000000.0,1697135000000.0,478445000000.0,392754000000.0,83630000000.0,1962932000000.0,926788000000.0,906257000000.0,-448343000000.0,1218689000000.0,693556000000.0,1036143000000.0,-265797000000.0,46.02518263775697,43.56036376953125,51.48447036743164,61.34847640991211,34.84269714355469,25.17718124389648,59.73790740966797,-7295645988.0,3345562732
50,META,2024,866183.0,278103.0,1144286.0,54796742261206.16,52447775367361.89,112728000000.0,1169643000000.0,544008000000.0,440063000000.0,101479000000.0,2364989000000.0,267393000000.0,250890000000.0,276614000000.0,625635000000.0,743000000.0,2097596000000.0,-1195347000000.0,46.68261391533156,43.5467643737793,51.88056564331055,61.64656448364258,38.24806976318359,24.77870941162109,59.99501037597656,-7295645988.0,3345562732
52,NARIÑO,2018,716592.0,914006.0,1630598.0,14834913337482.303,14038448558434.463,4429000000.0,1137831000000.0,257142000000.0,234783000000.0,21352000000.0,1065962000000.0,127182000000.0,126608000000.0,129960000000.0,880689000000.0,127197000000.0,938780000000.0,71869000000.0,42.73967663397125,33.13633728027344,40.3265380859375,45.47675323486328,36.36277770996094,49.80440902709961,51.33124923706055,-7787020496.0,1571094987
52,NARIÑO,2019,723089.0,922619.0,1645708.0,15907400597626.26,15038069165278.549,,1131492000000.0,320446000000.0,216188000000.0,77978000000.0,1118953000000.0,152419000000.0,152371000000.0,168027000000.0,811046000000.0,11988000000.0,966534000000.0,12539000000.0,44.77671263660729,34.06023406982422,39.94429779052734,50.17608261108398,38.57196426391602,51.37107086181641,54.53662872314453,-7787020496.0,1571094987
52,NARIÑO,2020,729725.0,931319.0,1661044.0,15702347173163.633,14937741445587.736,,1147517000000.0,275682000000.0,177188000000.0,57243000000.0,1125576000000.0,123687000000.0,123687000000.0,151995000000.0,871835000000.0,51574000000.0,1001888000000.0,21942000000.0,46.15129316333591,34.13064575195312,41.10821151733398,52.50598526000977,41.73397064208984,54.14326477050781,53.28567886352539,-7787020496.0,1571094987
52,NARIÑO,2021,735373.0,938212.0,1673585.0,18226034695999.914,17260873288389.729,,1263700000000.0,322153000000.0,225865000000.0,95344000000.0,1218045000000.0,130876000000.0,130876000000.0,191276000000.0,941547000000.0,16827000000.0,1087169000000.0,45655000000.0,45.60768221992263,34.12587356567383,40.98639297485352,51.14815902709961,40.78951263427734,54.32067489624023,52.27547836303711,-7787020496.0,1571094987
52,NARIÑO,2022,740268.0,944014.0,1684282.0,21587237522454.92,20273398075799.3,,1358480000000.0,355292000000.0,246456000000.0,104368000000.0,1375305000000.0,146034000000.0,146034000000.0,209258000000.0,1003188000000.0,62156000000.0,1229271000000.0,-16825000000.0,45.85706827120738,34.37751770019531,41.40535736083984,53.46719360351562,41.52010726928711,53.38070297241211,50.99153137207031,-7787020496.0,1571094987
52,NARIÑO,2023,744875.0,949283.0,1694158.0,23455450844723.918,22108862373652.8,,1440134000000.0,380353000000.0,262921000000.0,112401000000.0,1497485000000.0,178678000000.0,178678000000.0,201675000000.0,1059781000000.0,22080000000.0,1318807000000.0,-57351000000.0,46.67454259236171,33.99749755859375,41.73113632202148,56.0014533996582,43.81220626831055,51.66144943237305,52.84350967407227,-7787020496.0,1571094987
52,NARIÑO,2024,749706.0,954677.0,1704383.0,25834937958134.78,24422242369612.53,,1790228000000.0,402969000000.0,278241000000.0,122600000000.0,1648232000000.0,210867000000.0,210867000000.0,192103000000.0,1387259000000.0,55141000000.0,1437366000000.0,141996000000.0,47.03355868221783,34.28908157348633,42.38407897949219,55.74772262573242,45.75500869750977,53.12800979614258,50.89745330810547,-7787020496.0,1571094987
54,NORTE DE SANTANDER,2018,1173733.0,317987.0,1491720.0,15442667542448.35,14536690972461.125,75463000000.0,1009770000000.0,239093000000.0,223066000000.0,13704000000.0,995020000000.0,117286000000.0,113854000000.0,121807000000.0,770677000000.0,176344000000.0,877734000000.0,14750000000.0,41.94674029844273,45.06753540039062,43.91284942626953,55.26056671142578,37.52069091796875,24.98532867431641,44.9334716796875,-72881882969.0,809513751
54,NORTE DE SANTANDER,2019,1217266.0,328076.0,1545342.0,16288625466563.771,15301090525099.646,131165000000.0,995946000000.0,277413000000.0,259992000000.0,16124000000.0,1067093000000.0,131252000000.0,124377000000.0,146160000000.0,718533000000.0,44250000000.0,935841000000.0,-71147000000.0,44.52276496632906,47.61535263061523,44.63174438476562,61.03883743286133,40.34980010986328,28.27733039855957,45.22352600097656,-72881882969.0,809513751
54,NORTE DE SANTANDER,2020,1268401.0,339516.0,1607917.0,15813893302502.898,14943535536728.25,131678000000.0,948536000000.0,261449000000.0,221218000000.0,30660000000.0,989741000000.0,119889000000.0,111822000000.0,141560000000.0,687088000000.0,58138000000.0,869852000000.0,-41205000000.0,44.45192248140224,46.0353889465332,49.11877059936523,61.69596099853516,39.68121719360352,32.28868865966797,37.89151000976562,-72881882969.0,809513751
54,NORTE DE SANTANDER,2021,1293019.0,347251.0,1640270.0,18596479946543.76,17538570628803.562,122284000000.0,1123838000000.0,318270000000.0,273738000000.0,43140000000.0,1462090000000.0,131355000000.0,125075000000.0,186915000000.0,805568000000.0,3203000000.0,1330734000000.0,-338252000000.0,45.98033003196328,46.26612854003906,48.91836929321289,63.93663787841797,39.30486297607422,36.12769317626953,41.32828903198242,-72881882969.0,809513751
54,NORTE DE SANTANDER,2022,1306715.0,353099.0,1659814.0,23326917668603.24,21913043557052.273,204287000000.0,1219852000000.0,356432000000.0,287270000000.0,67425000000.0,1517972000000.0,379238000000.0,368276000000.0,-22806000000.0,863421000000.0,0.0,1138734000000.0,-298119000000.0,48.55747413771828,48.43719863891602,49.37895965576172,67.57108306884766,48.85427093505859,33.50868606567383,43.59464263916016,-72881882969.0,809513751
54,NORTE DE SANTANDER,2023,1319330.0,358728.0,1678058.0,25300805061019.3,23799823868774.06,233134000000.0,1264450000000.0,475946000000.0,359782000000.0,114018000000.0,1688857000000.0,410855000000.0,381871000000.0,65091000000.0,788505000000.0,0.0,1278002000000.0,-424407000000.0,49.63796713367169,48.25156402587891,49.33878326416016,68.05342102050781,49.79924011230469,35.71432495117188,46.67047119140625,-72881882969.0,809513751
54,NORTE DE SANTANDER,2024,1330718.0,364252.0,1694970.0,27388678215350.73,25808298624928.863,209953000000.0,1494514000000.0,508858000000.0,411676000000.0,94670000000.0,1930931000000.0,597712000000.0,570105000000.0,-88854000000.0,985656000000.0,0.0,1333219000000.0,-436417000000.0,50.25950328429586,48.26451110839844,49.17010498046875,70.3182373046875,49.50321960449219,37.11777877807617,47.18316650390625,-72881882969.0,809513751
63,QUINDÍO,2018,471926.0,67992.0,539918.0,7950511940845.778,7475472073744.674,35155000000.0,332983000000.0,146685000000.0,118908000000.0,23933000000.0,335742000000.0,81222000000.0,78959000000.0,65463000000.0,186298000000.0,18996000000.0,254520000000.0,-2759000000.0,52.50110286378075,46.17190551757812,50.29895782470703,70.2230453491211,67.04656219482422,20.4792423248291,60.78689956665039,-75689628528.0,4455241567
63,QUINDÍO,2019,475871.0,68238.0,544109.0,8532656269314.704,8019000873624.552,39749000000.0,353825000000.0,154504000000.0,118265000000.0,34694000000.0,367802000000.0,87711000000.0,85656000000.0,66793000000.0,199320000000.0,72000000.0,280091000000.0,-13977000000.0,52.13955556543365,46.49651336669922,44.24143218994141,73.4871597290039,68.96894073486328,22.03276634216309,57.61051559448242,-75689628528.0,4455241567
63,QUINDÍO,2020,480109.0,68550.0,548659.0,8274921119768.707,7822106870770.794,33968000000.0,352724000000.0,139494000000.0,112570000000.0,23354000000.0,339922000000.0,89715000000.0,88851000000.0,49778000000.0,213230000000.0,13887000000.0,250207000000.0,12802000000.0,53.51619554949432,46.52712631225586,44.68441772460938,73.63337707519531,73.42779541015625,23.14809989929199,59.67635726928711,-75689628528.0,4455241567
63,QUINDÍO,2021,483378.0,69193.0,552571.0,9865227652304.057,9292473960148.473,26764000000.0,405479000000.0,182549000000.0,139839000000.0,40306000000.0,381040000000.0,96183000000.0,93527000000.0,86367000000.0,222930000000.0,4883000000.0,284857000000.0,24440000000.0,54.56302098233311,47.03677368164062,51.80850601196289,75.28707122802734,74.0074462890625,22.22575187683105,57.01258087158203,-75689628528.0,4455241567
63,QUINDÍO,2022,484980.0,69601.0,554581.0,12137101493575.209,11370133047513.594,17736000000.0,431972000000.0,193296000000.0,138153000000.0,53918000000.0,341187000000.0,90047000000.0,88052000000.0,103249000000.0,238676000000.0,2173000000.0,251140000000.0,90785000000.0,55.5742979680991,47.39491271972656,51.37932968139648,76.82489013671875,73.96097564697266,23.15715408325195,60.72852325439453,-75689628528.0,4455241567
63,QUINDÍO,2023,485246.0,69874.0,555120.0,13317040570316.402,12514570944301.105,29877000000.0,476292000000.0,245156000000.0,174489000000.0,63919000000.0,536642000000.0,122409000000.0,119545000000.0,122747000000.0,231137000000.0,99000000.0,414233000000.0,-60349000000.0,57.3688242944308,47.47573089599609,54.8990364074707,80.34718322753906,75.75157928466797,28.09772300720215,57.64169692993164,-75689628528.0,4455241567
63,QUINDÍO,2024,486593.0,70287.0,556880.0,14586944459146.682,13744989188654.924,37167000000.0,571220000000.0,262697000000.0,182889000000.0,70655000000.0,605202000000.0,137384000000.0,132603000000.0,125313000000.0,308523000000.0,625000000.0,467818000000.0,-33981000000.0,58.9158531710321,47.53922653198242,56.64766311645508,84.26658630371094,76.38088989257812,32.37319946289062,56.28754806518555,-75689628528.0,4455241567
66,RISARALDA,2018,736147.0,207246.0,943393.0,15876729648894.344,14423134344462.03,20680640000000.0,448783000000.0,200464000000.0,157932000000.0,40797000000.0,464106000000.0,112936000000.0,111279000000.0,87527000000.0,248319000000.0,16020000000.0,351169000000.0,-15323000000.0,51.51273619468798,49.8579216003418,50.17715072631836,62.60210037231445,57.78736114501953,27.83463287353516,60.8172492980957,-76002444694.0,5240757239
