nombre_entidad;anio;Instituciones;Infraestructura;Adopción TIC;Sostenibilidad ambiental;Salud;Educación básica y media;Educación superior y capacitación;Entorno para los negocios;Mercado laboral;Sistema financiero;Tamaño del mercado;Sofisticación y diversificación;Innovación
CÓRDOBA;2022;4.120982411299748;5.09934346506294;2.277588925750453;5.274867537054738;5.492958043974263;5.78912892984196;2.9214706860005073;4.024927932545243;4.688993765294562;1.6301271795160228;5.355485289202013;7.044370700350306;1.9516260231392177
CUNDINAMARCA;2022;6.2317304179006685;7.112734590461577;4.1586760664630065;6.587044756995535;5.32118717729177;7.321073053729046;4.123185211164855;6.748257037146521;6.738525324288193;2.021822138324772;6.79816250813478;9.393104586979737;2.650677043590482
GUAINÍA;2022;5.808145177140097;0.03211057768875205;1.6389735203981308;4.7248859295213705;2.4107867224211352;2.3591926023892125;0.998221775650643;2.8719362978314935;5.506319839461339;1.3999513746563987;1.6961871997913613;3.8546718437462095;0.06848606358085699
GUAVIARE;2022;5.7165972701867185;4.179321847462359;2.4714651720094674;4.743455854143866;5.346864815065308;5.109890353636808;1.379418575448099;4.123358835434411;6.339756799604213;2.5845898106733465;0.7487360309312717;0.0;0.010606350311424989
HUILA;2022;4.66760960235357;5.053169648849037;3.5062699491885323;5.425379091199063;6.606250745067839;7.233167389508228;3.034463908834806;4.67193562576511;4.956195398081368;4.043783037497358;5.3082439367456615;5.480974945266404;2.3756302608373523
LA GUAJIRA;2022;3.844241647271256;5.28706493065564;1.8129748337770608;6.434171914858472;4.8595905650628275;4.717007936608503;1.2424591760667134;4.3865603503755715;4.63129307754077;1.1704994955684709;5.433484095972956;4.323195398245412;2.229899142886449
MAGDALENA;2022;5.214838539041988;5.381337240812044;2.9137471782296585;4.144874184512033;5.929934997895812;4.882675225478028;3.483848109604029;5.643566479744909;4.701895023131188;2.176425456458717;5.551002804006224;8.236454146176833;2.0780104680167852
META;2022;5.189062980427165;4.734151222100408;3.4396225608043545;4.2827465570951775;5.964929008689551;6.906033159016335;3.322185037998939;6.256130216638443;6.026818410521534;2.4064856634375396;5.502456801485414;4.14930958129524;2.0383871376901372
NARIÑO;2022;4.7447177685211654;4.908355231917071;2.833472312215084;6.174740679392459;5.163336634096078;6.479473960575682;3.0217830638813514;4.315294829266705;5.266913581444442;2.275798460216211;5.0183685594474365;8.07457975339644;2.1038635478751795
NORTE DE SANTANDER;2022;4.955825947943409;5.2539345701728815;4.083065673556888;3.367630104227457;5.581539711713698;6.882185732512854;3.485933492371425;4.793426981061353;4.517306212389771;3.0808778551108853;5.186346580179908;7.505851935848731;2.7576834611315597
PUTUMAYO;2022;4.451216139598398;3.7178875292872062;1.6803418412128415;6.002535255614816;5.023741064945812;5.463386093120413;1.4646155060606045;4.543849570043383;5.847418643108515;1.8323820107065427;4.275161710087217;3.1275101424743474;0.33518420775262225
QUINDÍO;2022;5.765070973713286;4.246926375259235;4.85086176823353;4.288492493030607;6.644709906726441;7.786894853706212;5.510049472803772;5.851790600249567;5.653068406272281;3.856035720119342;4.842752270751927;5.4616720290725995;4.5804656347615005
RISARALDA;2022;6.134395442942653;3.2297275507922283;6.240059600409323;4.807713205618732;6.48862552027169;7.406488810836569;5.200309873177273;6.508127740266513;6.7742832777386885;4.497778494791035;5.54769411976062;9.389544983420308;5.407330263305109
ARCHIPIÉLAGO DE SAN ANDRÉS;2022;4.251085370757503;1.6459523461704322;3.7308181820992248;5.315698247737948;7.018973501168224;6.618145436077654;6.308242134515295;7.099124009405995;8.143289843586668;3.3539063858352947;2.8868104644290273;1.0334240867952298;0.8988709034462155
SANTANDER;2022;5.105350411407187;4.9861402082957245;5.1786671857863364;5.711497876225717;6.640440358755414;7.9729928761216895;5.676475929875825;6.461360190594786;6.0339103654605095;3.3938190006313906;6.075595460729883;8.227335153979551;4.136389039288523
SUCRE;2022;4.489978906958649;4.112244826122587;2.314781481724258;4.157455885824634;6.102023546949584;5.78267514285439;2.771980344055853;4.610455089929719;4.5027510290029635;1.7450760294617562;5.1271762778733985;3.7184113401546237;2.426472194558323
TOLIMA;2022;4.781054891790671;4.828043487765765;4.458837464825458;5.4316442352916985;6.62846667455601;6.99078853194643;4.099404944656901;4.294592040433187;5.387837472493377;3.241261830657897;5.025704585571692;6.682705222022581;3.325091669681001
VALLE DEL CAUCA;2022;6.0158618624077;5.328307183728313;4.716737328905714;5.223915626125548;6.955971552581262;6.09311794738629;4.809123298168875;7.053624104053037;6.175885336019622;4.163260336569994;6.87864087704805;9.644922430694034;3.7182264203661157
VAUPÉS;2022;5.16863521005901;0.12656215169880855;0.3861305409882462;4.840041233028955;2.245961435684508;1.9930870744506113;0.8308821576290316;2.287588248980164;6.003205506047088;0.9019897762453734;1.5341322988230475;2.469883567440601;0.5938063035139747
VICHADA;2022;4.065428797407072;0.0153414884865597;0.6275488536174596;4.756999103741501;2.8314186425826304;2.7451913449756082;0.8391203535646968;4.239005186921065;5.680297352051614;0.791107236142693;2.111523738305034;0.0;0.01904276750144911
AMAZONAS;2023;3.9992055288048305;1.2581950818929033;1.1809393105094699;5.070734237796541;4.324572535600171;3.714617318639361;2.6626388585579734;4.811237360917288;6.495375856743077;1.7220696770493364;0.7937840900994008;0.0;2.735427913486266
ANTIOQUIA;2023;6.237244956457705;5.654322054450564;5.55470350039545;5.5609616569123865;7.106445475797796;6.714537471610504;5.8436970783008;7.59576004301392;7.445811099024217;6.071017362700517;7.729879598387303;9.029298261036661;4.963143671997922
ARAUCA;2023;3.4875324737545115;4.0686711662223445;1.56082384453765;4.0880299600487735;6.135854173759565;6.659713656634636;3.2139937002925203;5.09950013491631;4.515223393436865;2.3963581706051458;3.822476589370751;8.488864003042345;0.6356133516196927
ATLÁNTICO;2023;6.450615235842935;4.688478244184036;5.003477426550304;3.807726580127233;7.799457413111144;7.115472790060586;5.6309480821539;6.719603057544621;5.512603817055336;4.814566738108919;6.836195730147968;9.227272830427607;3.5384465763446773
BOGOTÁ, D.C.;2023;7.578476825572792;7.734937604486349;7.924243678559106;5.382158024734389;7.543404841785443;8.074985431320993;7.105410381869302;9.434667567802112;8.081357360341528;7.572489371879905;8.489732633130034;9.125306971307051;6.1023298060313325
BOLÍVAR;2023;4.975070541558247;5.853427333655742;3.3632895816835235;5.101706174031931;6.460768723882265;5.949343482505216;4.444097208805867;6.448659970269601;4.667353183746425;2.5702674383367166;7.1024389427921575;9.178505042077212;2.618794656717171
BOYACÁ;2023;5.265890585313148;8.943939934497317;4.629003419198333;5.674787220444223;6.713373115809672;8.52951550793135;5.487654719468259;4.877064330054529;5.860055286118065;3.1135444926730305;5.626601313946478;5.262751622385603;3.307144339656403
CALDAS;2023;6.271198607828864;4.284611590190451;5.379177503938418;4.624942263717332;6.504306733086595;6.806360512402982;5.511367258017936;6.02776671609838;7.1855064279940954;3.6517661012077127;5.910743606654714;8.07352580561407;4.525774464702831
CAQUETÁ;2023;5.1000563661495;4.273099813688505;2.8931765919705477;4.412940756124236;5.591603355766766;5.380338254691823;2.137053494864791;3.575524615637672;5.4231740870675935;3.231774036281469;3.7264607911249135;3.498629928475184;1.6216056370299579
CASANARE;2023;4.670539696523623;4.191509766361719;2.9568098004390144;4.8271340903286095;6.531990999568121;7.10601747689438;3.6339920575503637;5.8066586864435665;6.855715556585235;2.8373624295769724;5.376685933617069;2.2407981649594797;1.0573338150173404
CAUCA;2023;4.669598490334255;4.267281567504708;2.975146284788944;5.748826159876983;6.3146878371077895;5.543962074610844;3.636441002452402;4.916422710804532;5.006368669387543;1.8586440706981964;5.394842140420517;9.019931825498498;2.403916002968796
CESAR;2023;4.576121486795484;4.745528771486358;3.0995853194007728;4.304208161442832;6.476060736626633;5.81298382703583;3.4028412713280343;5.038250463362278;4.734283407857987;2.1148724177010414;6.252715009631636;4.981027210234931;1.4621640028715621
CHOCÓ;2023;4.120376250476248;3.1678755652095294;1.6657350315798403;7.2264019096651255;4.048892892594798;3.4532014398295443;1.129717156180348;3.8665714183420334;4.8151845780996885;1.2596268959726173;3.98132751703105;7.55222217890839;1.9058018644523436
CÓRDOBA;2023;4.568286280510653;4.916735694229086;2.397314197959613;5.191194907607515;6.064246892191607;6.056124206836344;3.3163187101080855;3.38729567136017;4.701203057484603;1.8390772379235982;5.522067435691898;5.968060815619131;2.0330494356538917
CUNDINAMARCA;2023;6.9390862699115194;6.355306518993038;4.167140747132382;5.955336221764707;6.127683023929281;7.299702601394262;4.302944860842626;6.813684368173717;7.023418644725538;2.491106834739453;7.1047263336192366;9.374371715903411;2.8966431124617102
GUAINÍA;2023;6.074585735862351;0.5716043083094211;1.4662713433515395;4.6457504398809615;5.306549538647402;2.8983188877005848;1.437992486776711;3.670757283967146;5.176807812994549;1.6093192363192563;1.5877111239997432;0.5993859703412341;0.0828657680589915
GUAVIARE;2023;5.600312096375265;3.7720866186826827;2.258722315872112;4.6253261421938205;5.847601275347705;4.688633441130017;1.996969616053902;5.704363314080657;6.953691272649138;3.0504174202197714;2.148681628802268;2.5008862900444573;0.015850541591351828
HUILA;2023;5.275487273603017;4.6469835297411235;3.4770098931186;4.789259422127168;6.87594914673372;7.37312998091711;3.269467520646297;4.709408929198231;5.438647858130324;4.431676858685098;5.48516114713002;5.145429226826116;2.31919153651128
LA GUAJIRA;2023;4.424987248293714;5.181793189619411;1.9193325632999807;6.304259616373792;4.71826808035973;5.095682601984911;1.4229202465852666;3.904164928654294;4.632607704744663;1.3289036774795202;6.106502015320855;4.454550971086841;1.675650246368482
MAGDALENA;2023;5.613028387967302;5.353263474321998;2.8808575989240195;4.302629865439118;5.962062368459108;5.3268367731700845;3.8646058411454502;5.203452567486833;4.573822733755479;2.5188655815687033;5.749876128365736;8.23677674795343;1.9760300165494227
META;2023;5.674724232296388;4.330188952107915;3.794364822638176;3.748002171787955;6.363929085029175;6.961069330905792;3.6815324963177525;5.564225051120333;6.514653283897738;2.8163488284112237;5.700366867597504;3.3166883214446052;1.7061540160041688
NARIÑO;2023;4.970534482359325;4.833642249056487;2.888549357815577;6.193390503081611;5.862623972441955;6.6013343617946365;3.3772502793644055;4.26200501769306;5.382073586100759;2.54081795444585;5.120588664132519;7.127948258204867;1.7531403553675067
NORTE DE SANTANDER;2023;5.140775238982802;5.106827579202382;4.32903609745873;2.7025655455519164;6.15246216366904;7.17623376053889;4.158234534138877;4.856036163387378;4.805361862236929;3.455046730964467;5.439987934443806;7.863517844019608;2.661538592735831
PUTUMAYO;2023;4.258381422433284;3.30659698067684;1.5759336502647157;6.138887739509893;6.081296933376358;5.453188226091669;1.7219631819079297;3.5107727633545065;5.522930362220791;2.033621069592634;4.31456837934717;3.353325591122031;0.5461444254248452
QUINDÍO;2023;6.429965076612198;3.8680065034026394;4.992677989939969;4.099000934637276;7.124510760249052;7.824880250121854;5.7907194722868605;6.23008175880657;6.479186029662229;4.26721537467942;4.970042827941819;4.710821065254642;4.803211631705905
RISARALDA;2023;6.798218610787514;2.872566074280269;6.236496168180926;4.3303235508423885;7.184752739396347;7.509527114407437;5.334404603166644;6.911387523351891;7.204451302782639;4.870955620589025;5.728217488474056;9.391566736532472;4.678860855464915
ARCHIPIÉLAGO DE SAN ANDRÉS;2023;5.394745597824967;1.8056660329337082;3.372053109810657;5.309337400295303;6.250170568031256;6.612783102625289;5.799397572577462;7.54808335422826;8.795712785715988;3.971746111098455;3.109384816931799;0.5477147660014725;0.7295539406412055
SANTANDER;2023;5.636225329163019;4.749753225949283;5.265912460419378;5.518036126612056;6.698647628030146;8.142437943724898;5.850030505319853;6.318989347236073;6.511599840802603;3.7244460829174146;6.2445514522979;8.964066798062984;4.491436961287825
SUCRE;2023;4.897265401589583;4.39186459718028;2.6388721428262167;4.901507417770385;6.675388927732984;6.0657968901053705;2.914359180212168;4.469586878078331;4.420021304701302;2.2442731375587703;5.421624515410626;4.399578590545402;1.600508414951554
TOLIMA;2023;5.04659534375552;4.350189295889398;4.38346396272411;5.344705247412839;6.389820075331448;7.214587752772936;4.14672159236048;4.259010603793333;5.371224802453676;3.60797038232732;5.1723220956808476;5.292583032386265;2.8425914694600425
VALLE DEL CAUCA;2023;6.5641813779565625;5.208271166135621;5.03567923081146;5.063519950379698;6.9326171509909695;6.164170377827913;5.239792806199741;7.1993378597593605;6.5326021674746375;4.412730164396106;7.059064528372829;9.624576550734727;3.5013812543176206
VAUPÉS;2023;5.054008356918654;0.6318665580862168;0.2573144120448168;5.153161942719295;4.300325161186406;2.184845512278389;1.2268844096240565;2.6959734875191543;6.624484666098906;1.2804542617404224;1.6372732434855384;6.212416612086602;0.03300937650072778
VICHADA;2023;3.9601021919985206;0.5739654524093692;0.5102196321659704;5.0894768305248315;3.6218011707479136;2.9310462111732107;1.565479423745255;4.258692162728248;5.839579457790708;0.9290910355858037;1.7802629641486027;0.0;0.5785757425576238
AMAZONAS;2024;5.056102709112559;1.2596703907084592;1.0567245452801814;4.903787101079281;5.281598630978387;3.6949408680218534;2.9958110942669265;3.89645587176626;5.906148140514493;1.7070046944949069;0.9205286795833028;0.0;3.0380984469681915
ANTIOQUIA;2024;6.490483711073499;4.9495761943592145;5.9584217547014715;5.447268021185275;7.582907933324167;6.963708055030717;6.028743347565591;7.450133469032409;7.402716255918566;6.069334234566822;7.844240484695071;8.805294213816692;4.773519436909843
ARAUCA;2024;4.056015030655775;3.740360458627709;1.7184055970988654;4.4993799826464365;6.4781606325119;6.391721101585147;3.461691103932287;4.281404000095135;3.391354444343086;2.6394769480747;3.913113766791417;6.297340841024619;0.9379360368393406
ATLÁNTICO;2024;6.465210185314994;4.254236353970727;5.332774872827404;3.315249067543399;7.366096045324491;7.224948153626695;5.593145160322482;6.677128851900969;5.8389796916585315;4.741169233750635;7.35504309948111;8.8447199016561;3.6560667165486738
BOGOTÁ, D.C.;2024;8.225540158882454;7.483061219287952;8.28917246152156;5.292822005209885;8.083757629978757;7.951567396633017;7.864117774966646;9.457276521042564;8.017487879179455;7.619250870883106;8.794475846770766;9.280445730862663;6.142203395761314
BOLÍVAR;2024;5.2794330571791095;5.509979869574901;3.8318841542885607;5.213136273576513;6.352854585396161;6.306103109598983;4.537785607297205;6.275666454908802;4.830535535510249;2.7748300825218495;7.144879814597351;9.34188121725951;2.6452999454110424
BOYACÁ;2024;5.365430144365716;8.574818969533867;5.0134391446842885;5.752844780573689;6.564874335638127;8.693440011351385;5.666773448517329;5.000888458538494;5.802444616456644;3.1589592937369657;5.714938644563901;5.762715673009268;3.2893838972854277
CALDAS;2024;6.2922580852577505;3.67568123854934;5.633793678193834;4.69314583629854;7.517787418040398;6.835443450810921;6.070263362363326;6.008130624283677;7.25192428876201;3.7517397809946393;5.902220388481774;8.884790222169707;4.236601513676398
CAQUETÁ;2024;5.059540993981883;4.090950647388021;3.3948232798504314;4.88461573161274;6.305085628051231;5.786301892809673;2.1729243342671545;4.419004563494812;4.961918945119788;3.3688403437390093;3.696154368911156;5.044425836603037;1.79092256852465
CASANARE;2024;5.636210379189431;3.8510939761916236;3.204275911249568;4.58533251278051;6.663671285050957;7.260290458267717;3.840374101557555;6.17974850915096;6.889484738270003;2.990258061067494;5.6071357399595;2.855277769698156;1.2696743211248676
CAUCA;2024;4.721199067275208;3.9773791199130337;3.4250327977803128;5.619103295532625;6.249279331607557;5.709488314478131;3.7684583787696497;5.123125856593957;4.622077641839125;1.9005606012625593;5.459284619509401;8.68892987989652;2.4061124779683003
CESAR;2024;5.0775445857119195;4.3844169133405675;3.4265445635818095;3.9956202123826356;6.801380446283235;5.609947581214856;3.865020742802268;4.994516589953456;4.960007819306802;2.0978356092870603;6.491768511059894;4.81400190000376;1.8576386684876989
CHOCÓ;2024;4.192446315854804;2.9299880295811414;1.4987742274833014;7.061734586846342;4.059282298770809;3.5878760201203965;1.2034975946121609;4.084706796303223;4.295296701460599;1.2621585344280994;4.086291516095403;6.3176529024783035;1.72579680557891
CÓRDOBA;2024;4.695681864124938;4.586385072369578;2.81792926290225;4.503141820326636;6.2589672748541405;6.175040906778992;3.4610709928674837;4.453956641005723;4.658857023999176;1.855026375522137;5.577119052711366;5.910235792049926;2.182124402249532
CUNDINAMARCA;2024;7.282978108576611;4.942010690935072;4.650159505460371;6.294354726627265;5.712336538862756;7.741063256667385;4.720132674880105;6.8153391989424055;7.744379081215051;2.6226342855323947;7.258236551417735;9.394158903793045;3.0276043338478336
GUAINÍA;2024;5.99612844819959;0.5692211346956783;1.99578976566116;4.618600629492832;4.5775438276577045;2.371107556905689;1.7344871032923803;3.593305359418414;4.685705868008138;1.7225534826205298;1.8920531022006506;3.8912230202720695;1.0557125889993437
GUAVIARE;2024;5.25018106234385;4.149278613037591;2.6441248028609894;4.667000568168161;6.656984242580208;5.323875466441482;1.9472831835245374;6.312034743686699;7.3044794089524725;3.332188260858533;0.9541100853847917;0.0;0.047426112501594925
HUILA;2024;5.412333212196062;4.318779421996161;3.963866240738353;5.052142361471983;7.165002628196554;7.541148164751499;3.7715835048966317;4.313199002197669;5.106097950941548;4.700432000092093;5.550697048583409;5.67363040093899;2.475638709731093
LA GUAJIRA;2024;4.937373575185314;4.96753286203515;2.072089396708135;6.196134339014449;4.928356839686127;5.107082190844999;2.1843053227965834;3.856977011560139;4.081575493403218;1.3089002272448584;6.510548658694383;4.798296081652364;2.4719604266018695
MAGDALENA;2024;5.804417250778221;4.844677202514975;3.453112832652065;3.8135479054849872;6.478242801929816;5.1865322009038035;4.213301186599216;5.324820598510884;4.781064568933935;2.5057637928511323;5.759605634227633;7.950800387147811;2.1790819978070286
META;2024;5.900604351720665;3.85070008110761;4.235662101161667;4.0874856886351445;6.688647023623614;6.931138114096536;4.332125918367498;6.125107336271441;6.538168039567007;2.868832313667319;5.871734834429701;3.1140238127642688;1.8612611662397374
NARIÑO;2024;5.062499880825131;4.448841727040584;3.123834639188374;5.371157829191009;6.319208066915447;6.649267732770556;3.483905274936821;4.783176389914734;5.265454491068287;2.5498394318617468;5.226829581526645;5.786324085111353;1.8302796576787175
NORTE DE SANTANDER;2024;5.1816335418494415;4.942055065860766;4.679394070884516;3.3573291895254926;6.167302910595923;7.363463642700498;4.6502742904687855;4.85902586064263;4.854169924008602;3.483016739964182;5.700074787530446;8.424179043743642;2.8114080055510287
PUTUMAYO;2024;4.477118799299091;3.4246680283311646;2.2038177019296508;6.647136830095752;6.340614650162651;6.02089711715919;2.0212068119226556;3.4291099555278723;4.280696736900428;2.021034500186611;4.2093066080714285;0.04353608992850977;0.29021002617700153
QUINDÍO;2024;6.508821450857898;3.4510093267519966;5.448024660183089;4.298672877042105;7.11582676324254;8.113679545296362;5.631128407092763;5.0185599593246755;6.28326854955772;4.220526544091274;5.124829031560287;4.970642021263291;5.213699877257039
RISARALDA;2024;6.8963318437701915;2.220722527817159;6.418630633260931;4.2245949774207965;7.172240204579054;7.378768463661047;5.501295592589796;6.683630507486864;7.0364551607691155;4.609618570219363;5.881050149679337;9.258321611694132;4.293027230211472
ARCHIPIÉLAGO DE SAN ANDRÉS;2024;5.352780777228664;1.675701729350525;3.0845110713328143;5.123739970914107;7.231607766311826;6.878227798175834;4.884166138750654;6.111614655440545;8.435841271992501;4.195482840795654;3.2083552958785266;4.927589653410161;1.964565623816237
SANTANDER;2024;5.887025628880779;4.368833664155881;5.6827572139399765;5.865938265661917;7.344267105506096;8.229479663980285;6.216173650110512;6.332950441967798;6.7024603870636685;3.8012181043282482;6.345851287287026;7.051466751856335;4.508190568565017
SUCRE;2024;5.366076078470555;3.838346289488776;2.8832448852865418;4.943074673192056;6.578404408593129;6.207814417010555;3.366681206228428;3.9881034928846577;4.1380133263217855;2.2259539835181448;5.4501041521321465;3.960333283071824;2.0018079678232636
TOLIMA;2024;5.338776211484029;4.307051823371958;4.869928311984476;5.022508159534196;6.632296388930068;7.412129411099199;4.4079906476941115;4.844904537471532;5.547923144060116;3.7668843368844316;5.233349116407773;5.6278832844464155;3.3847154306931753
VALLE DEL CAUCA;2024;6.944686744947711;4.803587789013654;5.401060319032278;5.0289939733872036;7.636122718379931;6.147419883403698;5.505531628327026;7.1344733316132904;6.560903932185855;4.359236643466047;7.219398935891674;9.694095632182442;3.3996944544619523
VAUPÉS;2024;5.788072101905408;0.6544364745666282;0.4970343532761082;4.9175549193034165;4.208485308577432;2.138008519109615;1.0613286619146536;2.666201542230392;6.390758734871033;1.1268315729302865;1.9291908561683826;0.26100675448143706;0.043031932475320264
VICHADA;2024;4.500461190507434;0.5495239653767574;0.5530657418985792;5.150737331630031;5.185349245525044;2.9201079666039447;2.0852539116918867;2.7157576448838987;4.869480825520598;0.9197358141399581;2.2334041944171683;0.6481987236569198;0.020763863217305507
AMAZONAS;2025;5.244064593373934;1.2483661656109908;1.7150351899206961;4.639635983020086;4.741935770450358;3.5062474320645047;2.7074083500060535;4.654578763368691;6.714499495988285;1.6158089285281156;2.4306782815386976;0.5924481180061036;3.1881992854795946
ANTIOQUIA;2025;6.6440406792433295;4.383315181070737;7.086076458789931;5.650990492599225;8.059300205268931;7.010877425205111;5.884635539775119;7.116442077841639;7.610077972208421;6.822088223839174;7.878648236443785;8.658848606691713;4.731948593110871
ARAUCA;2025;4.379033619348383;3.0702735806648604;1.9393055055742061;4.334616844030721;6.6620227316174425;6.786052463835146;3.0004326531444354;3.5702562774089666;4.013818595013168;3.7768622578992557;3.956624390399212;7.913426489318695;0.780579205471222
ATLÁNTICO;2025;5.991577817066464;3.6856689161566516;6.012426584791628;3.552276563626247;7.74277545857316;7.468583221063865;5.476811987132974;6.575502596283314;6.090094558829021;5.075453614453433;7.039076551958482;8.89324376035011;3.5165065851180524
BOGOTÁ, D.C.;2025;8.370794059777038;7.338843571165665;8.953300733938782;5.2480907029014245;8.250573816929684;8.117842488150524;7.567998302332807;9.323829000866565;8.084646127237349;8.777264242447917;8.570380759880234;9.213225216651832;5.836505567664333
BOLÍVAR;2025;5.243010672066596;5.517301758275595;4.45176800329982;5.209236736037038;6.711525161513828;6.480817148589284;4.63132762542626;5.369521329617822;5.273925825916212;3.232817877749834;7.356023856420075;9.3017940852068;2.5577592860436105
BOYACÁ;2025;5.537029091161304;8.328283503051816;6.318111070785461;5.581904205526418;7.090111607332132;8.77482196294357;5.490109869508765;4.80901614897761;6.096520549992189;3.67659399422064;5.782159632849915;5.66034368233834;3.0963865405065127
CALDAS;2025;6.071242689139718;3.1597367190403998;6.857268488302973;4.416616614922888;7.455739629143356;6.828859895986819;5.702883311205885;5.363973864271561;7.5417044822829205;4.062421881767658;5.953592029838672;8.696984582094272;3.981317540093745
CAQUETÁ;2025;4.843434348657129;3.2672003552834505;4.018635778465454;5.005343009563877;6.095177288992078;5.835319999350177;2.6129327482685265;2.710856464743335;5.057063219705908;4.052502669778796;3.780172030978104;4.6935564333733;1.8827868328493438
CASANARE;2025;5.7433553017000705;3.8224479054998657;3.725178357963136;4.429755498057223;6.844744237013782;7.481915082421028;3.718955843808394;5.972413343555319;7.428067063783519;3.7246727526194983;5.689963838448913;3.572476748887084;1.3964262315359348
CAUCA;2025;4.360931664692586;3.684275360333708;4.370517814245693;5.950385998045514;6.206164603749359;5.75791515852452;3.6842764034946347;4.663935887327792;4.900629852870263;2.220047940670107;5.49501378673464;8.878224915384138;2.3786921898955917
CESAR;2025;5.545157324714289;4.205932927957477;4.0059098049575805;4.47092329519273;6.995832124609733;5.928733645788583;3.6622765815318763;4.789840514745581;5.272844942492565;2.8969533593550096;6.856823785746284;4.948753588117026;2.078017654472689
CHOCÓ;2025;4.150287750431525;2.5483239736538144;2.0235696786391744;7.178951570391796;3.6185537788652566;3.7631232907757344;1.2587526293915452;4.211579481836938;4.732399458730204;1.4298591417667104;4.238898777646832;6.564081032486673;1.965518099342791
CÓRDOBA;2025;4.625943095101137;4.312583838930809;3.2652970801299075;4.429463692500143;6.5410374762983725;6.38123153270303;3.4930843940258516;4.6726010854859314;4.815471779867359;2.1617369327375044;5.62946392492814;6.393652366234597;2.338809312645276
CUNDINAMARCA;2025;7.22149232867947;3.7303092416865145;4.976822995572029;6.0389381425519995;6.466678843204527;7.730186678785442;4.728980437508813;6.540265991815777;7.766199025345632;2.896322907801441;7.3320667090266785;9.35154669641711;2.8665715504305513
GUAINÍA;2025;6.2577857457821215;0.5661087841753243;1.8945690518996146;4.945129020234688;3.675834760159489;2.861401972927978;1.6142512583377457;3.6281742922543065;5.185910886326878;1.94461528748466;2.069884472944012;0.47601997685089215;1.0343331548302088
GUAVIARE;2025;5.639216023725991;3.7437938108761513;3.023641938945228;4.749624054885021;6.259859336246767;5.194773899407986;2.208030122080258;6.115055839715299;7.197120040088027;4.045611876170869;1.0430559282052079;0.0;0.08935848250527495
HUILA;2025;5.204128747902628;4.416797200921799;4.6381538159365885;4.7020586080248865;7.394263282012887;7.7875132712748885;3.610451607617915;4.362417735751601;5.523009643580439;5.0840136553586435;5.640105117369655;5.4903102029623;2.567145311434253
LA GUAJIRA;2025;4.828336661675483;4.646345892178601;2.8501378410651377;5.548259416957874;5.395174492554426;5.224929199097737;2.238786705896485;4.1013095644896955;4.439716253199014;1.758476117073037;6.992879133648299;4.612010225748676;2.1181240950035423
MAGDALENA;2025;5.929327659038184;4.919686996695299;3.8119131402722473;3.788664523979781;6.4486205608709515;5.372125902935673;4.2668912886179955;5.40223313464254;5.023410524778614;2.746406074913275;5.829274388894261;8.13292066742113;2.2825650853417354
META;2025;5.542921338116354;3.5349497847674543;4.488330242017603;4.56996099665874;6.765148975019693;7.25434123271646;4.232599066855453;5.515879474125084;6.810273157265927;3.4990444076116836;5.902008234406035;3.7058229021863873;2.0955048637371174
NARIÑO;2025;4.931882587257899;4.432683984083935;3.408394320462534;5.877582809922702;6.389643217654768;6.829269765987281;3.5359251148750253;4.954105235816277;5.379284371050026;2.8187128775084758;5.250646210098613;6.242002746055734;1.9090809381985272
NORTE DE SANTANDER;2025;5.54670089800246;4.636034169843103;5.183480056240979;3.5620505003362273;6.530914360557322;7.517409317936745;4.45626802531055;5.146294600546245;4.963607374304383;4.1405887975240265;5.771095766161334;8.414642110152414;2.61764310124084
PUTUMAYO;2025;4.397199772790765;2.244053881498712;2.3687425922216363;6.3879543459907095;6.497164988889032;6.225453404317999;2.030242355542161;4.102372737081264;4.064767084382103;2.196340687695808;4.277280422773155;2.918918006093941;0.5930591105723451
QUINDÍO;2025;6.8186941861523565;3.0720808778085864;5.69497722112927;4.006350531523074;7.4332303119349685;8.281819061527829;5.509370369322371;5.755235277813617;6.850312646810562;4.364180867696257;5.183008641508698;5.551259515761712;5.0677776966638355
RISARALDA;2025;6.571330510673575;1.4475709730416517;6.946834904343511;4.250031984339845;7.717650476178516;7.365768922393943;5.183112563817605;6.26252146060433;7.469613751492828;4.886403360932022;6.003895218878873;8.931514965188864;4.427635253876689
ARCHIPIÉLAGO DE SAN ANDRÉS;2025;5.277994888831639;1.6814468391159472;4.035356093611893;4.824161610602009;8.226877071313961;6.9203332120901155;4.6838425821221;6.6835754721161145;8.690804230059731;5.059438957337687;3.0827953780234396;5.814087363396126;1.80338882046576
SANTANDER;2025;5.565392725489073;3.8651721452965826;6.110865228232399;5.965619759724099;7.877309648945317;8.359734182509138;6.0717776576756535;6.164571692379747;6.848599806748263;4.180345961906414;6.443757768732484;8.577735501951498;4.122487182594724
SUCRE;2025;5.482264075463056;3.42245558736594;3.3515158452808675;4.9771271017444745;6.9929372348711505;6.472128910391928;3.322609472759646;4.565105567631723;4.578222817135259;2.6298483790122553;5.537394799803646;2.752244664295727;2.1908132814638
TOLIMA;2025;5.160147513257604;4.0978894257466;5.564293451270141;5.549403946302814;7.210364098616591;7.549465313301562;4.495214698677658;5.188500163443682;6.070605261293524;4.023167952902214;5.3173015990206345;7.761080675241335;3.2487648956256576
