nombre_departamento;nombre_entidad;anio;grupo_edad;hombres;mujeres
MAGDALENA;ZAPAYÁN;2021;40-44;326.0;292.0
MAGDALENA;ZAPAYÁN;2021;45-49;301.0;248.0
MAGDALENA;ZAPAYÁN;2021;50-54;275.0;221.0
MAGDALENA;ZAPAYÁN;2021;55-59;238.0;198.0
MAGDALENA;ZAPAYÁN;2021;60-64;178.0;162.0
MAGDALENA;ZAPAYÁN;2021;65-69;131.0;131.0
MAGDALENA;ZAPAYÁN;2021;70-74;99.0;95.0
MAGDALENA;ZAPAYÁN;2021;75-79;69.0;61.0
MAGDALENA;ZAPAYÁN;2021;80-84;44.0;40.0
MAGDALENA;ZAPAYÁN;2021;85-89;19.0;22.0
MAGDALENA;ZAPAYÁN;2021;90-94;8.0;9.0
MAGDALENA;ZAPAYÁN;2021;95-99;5.0;7.0
MAGDALENA;ZAPAYÁN;2021;100+;1.0;2.0
MAGDALENA;ZAPAYÁN;2022;0-4;603.0;475.0
MAGDALENA;ZAPAYÁN;2022;5-9;601.0;528.0
MAGDALENA;ZAPAYÁN;2022;10-14;594.0;558.0
MAGDALENA;ZAPAYÁN;2022;15-19;577.0;547.0
MAGDALENA;ZAPAYÁN;2022;20-24;489.0;456.0
MAGDALENA;ZAPAYÁN;2022;25-29;396.0;368.0
MAGDALENA;ZAPAYÁN;2022;30-34;358.0;340.0
MAGDALENA;ZAPAYÁN;2022;35-39;336.0;328.0
MAGDALENA;ZAPAYÁN;2022;40-44;328.0;296.0
MAGDALENA;ZAPAYÁN;2022;45-49;305.0;251.0
MAGDALENA;ZAPAYÁN;2022;50-54;278.0;222.0
MAGDALENA;ZAPAYÁN;2022;55-59;240.0;202.0
MAGDALENA;ZAPAYÁN;2022;60-64;184.0;170.0
MAGDALENA;ZAPAYÁN;2022;65-69;133.0;135.0
MAGDALENA;ZAPAYÁN;2022;70-74;99.0;97.0
MAGDALENA;ZAPAYÁN;2022;75-79;67.0;61.0
MAGDALENA;ZAPAYÁN;2022;80-84;40.0;42.0
MAGDALENA;ZAPAYÁN;2022;85-89;20.0;22.0
MAGDALENA;ZAPAYÁN;2022;90-94;8.0;10.0
MAGDALENA;ZAPAYÁN;2022;95-99;5.0;5.0
MAGDALENA;ZAPAYÁN;2022;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2023;0-4;597.0;476.0
MAGDALENA;ZAPAYÁN;2023;5-9;604.0;531.0
MAGDALENA;ZAPAYÁN;2023;10-14;592.0;554.0
MAGDALENA;ZAPAYÁN;2023;15-19;579.0;549.0
MAGDALENA;ZAPAYÁN;2023;20-24;509.0;472.0
MAGDALENA;ZAPAYÁN;2023;25-29;405.0;377.0
MAGDALENA;ZAPAYÁN;2023;30-34;365.0;349.0
MAGDALENA;ZAPAYÁN;2023;35-39;343.0;331.0
MAGDALENA;ZAPAYÁN;2023;40-44;333.0;303.0
MAGDALENA;ZAPAYÁN;2023;45-49;309.0;255.0
MAGDALENA;ZAPAYÁN;2023;50-54;276.0;227.0
MAGDALENA;ZAPAYÁN;2023;55-59;244.0;206.0
MAGDALENA;ZAPAYÁN;2023;60-64;192.0;178.0
MAGDALENA;ZAPAYÁN;2023;65-69;138.0;139.0
MAGDALENA;ZAPAYÁN;2023;70-74;105.0;103.0
MAGDALENA;ZAPAYÁN;2023;75-79;67.0;62.0
MAGDALENA;ZAPAYÁN;2023;80-84;41.0;43.0
MAGDALENA;ZAPAYÁN;2023;85-89;18.0;22.0
MAGDALENA;ZAPAYÁN;2023;90-94;8.0;10.0
MAGDALENA;ZAPAYÁN;2023;95-99;6.0;4.0
MAGDALENA;ZAPAYÁN;2023;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2024;0-4;596.0;471.0
MAGDALENA;ZAPAYÁN;2024;5-9;600.0;529.0
MAGDALENA;ZAPAYÁN;2024;10-14;588.0;551.0
MAGDALENA;ZAPAYÁN;2024;15-19;579.0;551.0
MAGDALENA;ZAPAYÁN;2024;20-24;526.0;484.0
MAGDALENA;ZAPAYÁN;2024;25-29;418.0;389.0
MAGDALENA;ZAPAYÁN;2024;30-34;377.0;358.0
MAGDALENA;ZAPAYÁN;2024;35-39;350.0;335.0
MAGDALENA;ZAPAYÁN;2024;40-44;339.0;311.0
MAGDALENA;ZAPAYÁN;2024;45-49;314.0;259.0
MAGDALENA;ZAPAYÁN;2024;50-54;277.0;225.0
MAGDALENA;ZAPAYÁN;2024;55-59;245.0;211.0
MAGDALENA;ZAPAYÁN;2024;60-64;197.0;183.0
MAGDALENA;ZAPAYÁN;2024;65-69;145.0;147.0
MAGDALENA;ZAPAYÁN;2024;70-74;103.0;106.0
MAGDALENA;ZAPAYÁN;2024;75-79;72.0;67.0
MAGDALENA;ZAPAYÁN;2024;80-84;42.0;42.0
MAGDALENA;ZAPAYÁN;2024;85-89;20.0;20.0
MAGDALENA;ZAPAYÁN;2024;90-94;9.0;11.0
MAGDALENA;ZAPAYÁN;2024;95-99;5.0;8.0
MAGDALENA;ZAPAYÁN;2024;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2025;0-4;593.0;471.0
MAGDALENA;ZAPAYÁN;2025;5-9;598.0;526.0
MAGDALENA;ZAPAYÁN;2025;10-14;585.0;549.0
MAGDALENA;ZAPAYÁN;2025;15-19;575.0;550.0
MAGDALENA;ZAPAYÁN;2025;20-24;537.0;495.0
MAGDALENA;ZAPAYÁN;2025;25-29;433.0;405.0
MAGDALENA;ZAPAYÁN;2025;30-34;388.0;367.0
MAGDALENA;ZAPAYÁN;2025;35-39;356.0;343.0
MAGDALENA;ZAPAYÁN;2025;40-44;345.0;314.0
MAGDALENA;ZAPAYÁN;2025;45-49;318.0;265.0
MAGDALENA;ZAPAYÁN;2025;50-54;276.0;226.0
MAGDALENA;ZAPAYÁN;2025;55-59;249.0;211.0
MAGDALENA;ZAPAYÁN;2025;60-64;203.0;190.0
MAGDALENA;ZAPAYÁN;2025;65-69;148.0;150.0
MAGDALENA;ZAPAYÁN;2025;70-74;109.0;106.0
MAGDALENA;ZAPAYÁN;2025;75-79;76.0;69.0
MAGDALENA;ZAPAYÁN;2025;80-84;42.0;42.0
MAGDALENA;ZAPAYÁN;2025;85-89;22.0;24.0
MAGDALENA;ZAPAYÁN;2025;90-94;9.0;11.0
MAGDALENA;ZAPAYÁN;2025;95-99;5.0;4.0
MAGDALENA;ZAPAYÁN;2025;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2026;0-4;589.0;467.0
MAGDALENA;ZAPAYÁN;2026;5-9;592.0;522.0
MAGDALENA;ZAPAYÁN;2026;10-14;581.0;548.0
MAGDALENA;ZAPAYÁN;2026;15-19;569.0;543.0
MAGDALENA;ZAPAYÁN;2026;20-24;546.0;502.0
MAGDALENA;ZAPAYÁN;2026;25-29;455.0;421.0
MAGDALENA;ZAPAYÁN;2026;30-34;395.0;370.0
MAGDALENA;ZAPAYÁN;2026;35-39;361.0;348.0
MAGDALENA;ZAPAYÁN;2026;40-44;349.0;320.0
MAGDALENA;ZAPAYÁN;2026;45-49;322.0;271.0
MAGDALENA;ZAPAYÁN;2026;50-54;278.0;228.0
MAGDALENA;ZAPAYÁN;2026;55-59;252.0;214.0
MAGDALENA;ZAPAYÁN;2026;60-64;207.0;193.0
MAGDALENA;ZAPAYÁN;2026;65-69;154.0;157.0
MAGDALENA;ZAPAYÁN;2026;70-74;111.0;109.0
MAGDALENA;ZAPAYÁN;2026;75-79;80.0;70.0
MAGDALENA;ZAPAYÁN;2026;80-84;40.0;43.0
MAGDALENA;ZAPAYÁN;2026;85-89;21.0;25.0
MAGDALENA;ZAPAYÁN;2026;90-94;9.0;12.0
MAGDALENA;ZAPAYÁN;2026;95-99;3.0;6.0
MAGDALENA;ZAPAYÁN;2026;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2027;0-4;583.0;462.0
MAGDALENA;ZAPAYÁN;2027;5-9;589.0;516.0
MAGDALENA;ZAPAYÁN;2027;10-14;577.0;547.0
MAGDALENA;ZAPAYÁN;2027;15-19;564.0;539.0
MAGDALENA;ZAPAYÁN;2027;20-24;548.0;506.0
MAGDALENA;ZAPAYÁN;2027;25-29;472.0;435.0
MAGDALENA;ZAPAYÁN;2027;30-34;401.0;379.0
MAGDALENA;ZAPAYÁN;2027;35-39;371.0;355.0
MAGDALENA;ZAPAYÁN;2027;40-44;354.0;322.0
MAGDALENA;ZAPAYÁN;2027;45-49;326.0;276.0
MAGDALENA;ZAPAYÁN;2027;50-54;283.0;231.0
MAGDALENA;ZAPAYÁN;2027;55-59;255.0;214.0
MAGDALENA;ZAPAYÁN;2027;60-64;215.0;200.0
MAGDALENA;ZAPAYÁN;2027;65-69;160.0;162.0
MAGDALENA;ZAPAYÁN;2027;70-74;115.0;113.0
MAGDALENA;ZAPAYÁN;2027;75-79;80.0;76.0
MAGDALENA;ZAPAYÁN;2027;80-84;42.0;47.0
MAGDALENA;ZAPAYÁN;2027;85-89;21.0;26.0
MAGDALENA;ZAPAYÁN;2027;90-94;8.0;13.0
MAGDALENA;ZAPAYÁN;2027;95-99;3.0;8.0
MAGDALENA;ZAPAYÁN;2027;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2028;0-4;576.0;459.0
MAGDALENA;ZAPAYÁN;2028;5-9;581.0;510.0
MAGDALENA;ZAPAYÁN;2028;10-14;576.0;545.0
MAGDALENA;ZAPAYÁN;2028;15-19;559.0;533.0
MAGDALENA;ZAPAYÁN;2028;20-24;550.0;509.0
MAGDALENA;ZAPAYÁN;2028;25-29;490.0;451.0
MAGDALENA;ZAPAYÁN;2028;30-34;412.0;385.0
MAGDALENA;ZAPAYÁN;2028;35-39;380.0;361.0
MAGDALENA;ZAPAYÁN;2028;40-44;360.0;327.0
MAGDALENA;ZAPAYÁN;2028;45-49;329.0;284.0
MAGDALENA;ZAPAYÁN;2028;50-54;288.0;234.0
MAGDALENA;ZAPAYÁN;2028;55-59;252.0;216.0
MAGDALENA;ZAPAYÁN;2028;60-64;217.0;204.0
MAGDALENA;ZAPAYÁN;2028;65-69;166.0;167.0
MAGDALENA;ZAPAYÁN;2028;70-74;120.0;117.0
MAGDALENA;ZAPAYÁN;2028;75-79;85.0;79.0
MAGDALENA;ZAPAYÁN;2028;80-84;44.0;47.0
MAGDALENA;ZAPAYÁN;2028;85-89;19.0;27.0
MAGDALENA;ZAPAYÁN;2028;90-94;9.0;12.0
MAGDALENA;ZAPAYÁN;2028;95-99;3.0;8.0
MAGDALENA;ZAPAYÁN;2028;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2029;0-4;566.0;451.0
MAGDALENA;ZAPAYÁN;2029;5-9;575.0;507.0
MAGDALENA;ZAPAYÁN;2029;10-14;576.0;542.0
MAGDALENA;ZAPAYÁN;2029;15-19;554.0;526.0
MAGDALENA;ZAPAYÁN;2029;20-24;547.0;506.0
MAGDALENA;ZAPAYÁN;2029;25-29;505.0;460.0
MAGDALENA;ZAPAYÁN;2029;30-34;421.0;392.0
MAGDALENA;ZAPAYÁN;2029;35-39;389.0;367.0
MAGDALENA;ZAPAYÁN;2029;40-44;364.0;332.0
MAGDALENA;ZAPAYÁN;2029;45-49;334.0;289.0
MAGDALENA;ZAPAYÁN;2029;50-54;291.0;237.0
MAGDALENA;ZAPAYÁN;2029;55-59;254.0;216.0
MAGDALENA;ZAPAYÁN;2029;60-64;219.0;205.0
MAGDALENA;ZAPAYÁN;2029;65-69;171.0;176.0
MAGDALENA;ZAPAYÁN;2029;70-74;124.0;120.0
MAGDALENA;ZAPAYÁN;2029;75-79;88.0;82.0
MAGDALENA;ZAPAYÁN;2029;80-84;45.0;48.0
MAGDALENA;ZAPAYÁN;2029;85-89;22.0;26.0
MAGDALENA;ZAPAYÁN;2029;90-94;9.0;12.0
MAGDALENA;ZAPAYÁN;2029;95-99;4.0;6.0
MAGDALENA;ZAPAYÁN;2029;100+;0.0;2.0
MAGDALENA;ZAPAYÁN;2030;0-4;560.0;443.0
MAGDALENA;ZAPAYÁN;2030;5-9;570.0;502.0
MAGDALENA;ZAPAYÁN;2030;10-14;571.0;541.0
MAGDALENA;ZAPAYÁN;2030;15-19;551.0;526.0
MAGDALENA;ZAPAYÁN;2030;20-24;544.0;503.0
MAGDALENA;ZAPAYÁN;2030;25-29;515.0;470.0
MAGDALENA;ZAPAYÁN;2030;30-34;435.0;407.0
MAGDALENA;ZAPAYÁN;2030;35-39;399.0;378.0
MAGDALENA;ZAPAYÁN;2030;40-44;369.0;337.0
MAGDALENA;ZAPAYÁN;2030;45-49;340.0;292.0
MAGDALENA;ZAPAYÁN;2030;50-54;293.0;244.0
MAGDALENA;ZAPAYÁN;2030;55-59;254.0;219.0
MAGDALENA;ZAPAYÁN;2030;60-64;221.0;209.0
MAGDALENA;ZAPAYÁN;2030;65-69;175.0;182.0
MAGDALENA;ZAPAYÁN;2030;70-74;128.0;124.0
MAGDALENA;ZAPAYÁN;2030;75-79;89.0;83.0
MAGDALENA;ZAPAYÁN;2030;80-84;47.0;51.0
MAGDALENA;ZAPAYÁN;2030;85-89;17.0;26.0
MAGDALENA;ZAPAYÁN;2030;90-94;12.0;13.0
MAGDALENA;ZAPAYÁN;2030;95-99;5.0;10.0
MAGDALENA;ZAPAYÁN;2030;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2031;0-4;552.0;435.0
MAGDALENA;ZAPAYÁN;2031;5-9;566.0;498.0
MAGDALENA;ZAPAYÁN;2031;10-14;568.0;539.0
MAGDALENA;ZAPAYÁN;2031;15-19;548.0;524.0
MAGDALENA;ZAPAYÁN;2031;20-24;537.0;499.0
MAGDALENA;ZAPAYÁN;2031;25-29;520.0;475.0
MAGDALENA;ZAPAYÁN;2031;30-34;453.0;423.0
MAGDALENA;ZAPAYÁN;2031;35-39;410.0;380.0
MAGDALENA;ZAPAYÁN;2031;40-44;377.0;343.0
MAGDALENA;ZAPAYÁN;2031;45-49;345.0;297.0
MAGDALENA;ZAPAYÁN;2031;50-54;298.0;250.0
MAGDALENA;ZAPAYÁN;2031;55-59;255.0;217.0
MAGDALENA;ZAPAYÁN;2031;60-64;223.0;212.0
MAGDALENA;ZAPAYÁN;2031;65-69;181.0;187.0
MAGDALENA;ZAPAYÁN;2031;70-74;135.0;133.0
MAGDALENA;ZAPAYÁN;2031;75-79;93.0;84.0
MAGDALENA;ZAPAYÁN;2031;80-84;50.0;52.0
MAGDALENA;ZAPAYÁN;2031;85-89;21.0;27.0
MAGDALENA;ZAPAYÁN;2031;90-94;12.0;13.0
MAGDALENA;ZAPAYÁN;2031;95-99;4.0;7.0
MAGDALENA;ZAPAYÁN;2031;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2032;0-4;543.0;429.0
MAGDALENA;ZAPAYÁN;2032;5-9;561.0;489.0
MAGDALENA;ZAPAYÁN;2032;10-14;562.0;531.0
MAGDALENA;ZAPAYÁN;2032;15-19;546.0;522.0
MAGDALENA;ZAPAYÁN;2032;20-24;535.0;493.0
MAGDALENA;ZAPAYÁN;2032;25-29;525.0;479.0
MAGDALENA;ZAPAYÁN;2032;30-34;471.0;437.0
MAGDALENA;ZAPAYÁN;2032;35-39;415.0;387.0
MAGDALENA;ZAPAYÁN;2032;40-44;386.0;350.0
MAGDALENA;ZAPAYÁN;2032;45-49;350.0;300.0
MAGDALENA;ZAPAYÁN;2032;50-54;304.0;254.0
MAGDALENA;ZAPAYÁN;2032;55-59;257.0;223.0
MAGDALENA;ZAPAYÁN;2032;60-64;225.0;215.0
MAGDALENA;ZAPAYÁN;2032;65-69;185.0;191.0
MAGDALENA;ZAPAYÁN;2032;70-74;140.0;138.0
MAGDALENA;ZAPAYÁN;2032;75-79;94.0;88.0
MAGDALENA;ZAPAYÁN;2032;80-84;52.0;56.0
MAGDALENA;ZAPAYÁN;2032;85-89;20.0;28.0
MAGDALENA;ZAPAYÁN;2032;90-94;11.0;14.0
MAGDALENA;ZAPAYÁN;2032;95-99;5.0;7.0
MAGDALENA;ZAPAYÁN;2032;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2033;0-4;532.0;424.0
MAGDALENA;ZAPAYÁN;2033;5-9;555.0;486.0
MAGDALENA;ZAPAYÁN;2033;10-14;558.0;523.0
MAGDALENA;ZAPAYÁN;2033;15-19;546.0;523.0
MAGDALENA;ZAPAYÁN;2033;20-24;531.0;488.0
MAGDALENA;ZAPAYÁN;2033;25-29;524.0;479.0
MAGDALENA;ZAPAYÁN;2033;30-34;492.0;450.0
MAGDALENA;ZAPAYÁN;2033;35-39;423.0;396.0
MAGDALENA;ZAPAYÁN;2033;40-44;397.0;356.0
MAGDALENA;ZAPAYÁN;2033;45-49;354.0;306.0
MAGDALENA;ZAPAYÁN;2033;50-54;307.0;259.0
MAGDALENA;ZAPAYÁN;2033;55-59;261.0;226.0
MAGDALENA;ZAPAYÁN;2033;60-64;226.0;214.0
MAGDALENA;ZAPAYÁN;2033;65-69;189.0;195.0
MAGDALENA;ZAPAYÁN;2033;70-74;143.0;145.0
MAGDALENA;ZAPAYÁN;2033;75-79;100.0;91.0
MAGDALENA;ZAPAYÁN;2033;80-84;55.0;57.0
MAGDALENA;ZAPAYÁN;2033;85-89;23.0;29.0
MAGDALENA;ZAPAYÁN;2033;90-94;11.0;15.0
MAGDALENA;ZAPAYÁN;2033;95-99;8.0;8.0
MAGDALENA;ZAPAYÁN;2033;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2034;0-4;526.0;414.0
MAGDALENA;ZAPAYÁN;2034;5-9;548.0;483.0
MAGDALENA;ZAPAYÁN;2034;10-14;552.0;521.0
MAGDALENA;ZAPAYÁN;2034;15-19;541.0;519.0
MAGDALENA;ZAPAYÁN;2034;20-24;524.0;486.0
MAGDALENA;ZAPAYÁN;2034;25-29;525.0;480.0
MAGDALENA;ZAPAYÁN;2034;30-34;503.0;459.0
MAGDALENA;ZAPAYÁN;2034;35-39;433.0;407.0
MAGDALENA;ZAPAYÁN;2034;40-44;408.0;364.0
MAGDALENA;ZAPAYÁN;2034;45-49;360.0;309.0
MAGDALENA;ZAPAYÁN;2034;50-54;311.0;266.0
MAGDALENA;ZAPAYÁN;2034;55-59;266.0;229.0
MAGDALENA;ZAPAYÁN;2034;60-64;226.0;214.0
MAGDALENA;ZAPAYÁN;2034;65-69;188.0;198.0
MAGDALENA;ZAPAYÁN;2034;70-74;152.0;149.0
MAGDALENA;ZAPAYÁN;2034;75-79;105.0;97.0
MAGDALENA;ZAPAYÁN;2034;80-84;56.0;62.0
MAGDALENA;ZAPAYÁN;2034;85-89;26.0;35.0
MAGDALENA;ZAPAYÁN;2034;90-94;12.0;16.0
MAGDALENA;ZAPAYÁN;2034;95-99;5.0;8.0
MAGDALENA;ZAPAYÁN;2034;100+;0.0;2.0
MAGDALENA;ZAPAYÁN;2035;0-4;516.0;410.0
MAGDALENA;ZAPAYÁN;2035;5-9;542.0;472.0
MAGDALENA;ZAPAYÁN;2035;10-14;545.0;515.0
MAGDALENA;ZAPAYÁN;2035;15-19;540.0;517.0
MAGDALENA;ZAPAYÁN;2035;20-24;522.0;484.0
MAGDALENA;ZAPAYÁN;2035;25-29;521.0;478.0
MAGDALENA;ZAPAYÁN;2035;30-34;513.0;471.0
MAGDALENA;ZAPAYÁN;2035;35-39;448.0;417.0
MAGDALENA;ZAPAYÁN;2035;40-44;415.0;374.0
MAGDALENA;ZAPAYÁN;2035;45-49;366.0;313.0
MAGDALENA;ZAPAYÁN;2035;50-54;314.0;270.0
MAGDALENA;ZAPAYÁN;2035;55-59;269.0;235.0
MAGDALENA;ZAPAYÁN;2035;60-64;224.0;216.0
MAGDALENA;ZAPAYÁN;2035;65-69;194.0;201.0
MAGDALENA;ZAPAYÁN;2035;70-74;155.0;156.0
MAGDALENA;ZAPAYÁN;2035;75-79;108.0;98.0
MAGDALENA;ZAPAYÁN;2035;80-84;59.0;61.0
MAGDALENA;ZAPAYÁN;2035;85-89;26.0;32.0
MAGDALENA;ZAPAYÁN;2035;90-94;11.0;17.0
MAGDALENA;ZAPAYÁN;2035;95-99;5.0;9.0
MAGDALENA;ZAPAYÁN;2035;100+;1.0;1.0
MAGDALENA;ZAPAYÁN;2036;0-4;509.0;403.0
MAGDALENA;ZAPAYÁN;2036;5-9;531.0;469.0
MAGDALENA;ZAPAYÁN;2036;10-14;544.0;514.0
MAGDALENA;ZAPAYÁN;2036;15-19;533.0;512.0
MAGDALENA;ZAPAYÁN;2036;20-24;520.0;484.0
MAGDALENA;ZAPAYÁN;2036;25-29;519.0;472.0
MAGDALENA;ZAPAYÁN;2036;30-34;519.0;478.0
MAGDALENA;ZAPAYÁN;2036;35-39;471.0;433.0
MAGDALENA;ZAPAYÁN;2036;40-44;427.0;378.0
MAGDALENA;ZAPAYÁN;2036;45-49;374.0;321.0
MAGDALENA;ZAPAYÁN;2036;50-54;322.0;273.0
MAGDALENA;ZAPAYÁN;2036;55-59;275.0;241.0
MAGDALENA;ZAPAYÁN;2036;60-64;230.0;219.0
MAGDALENA;ZAPAYÁN;2036;65-69;196.0;203.0
MAGDALENA;ZAPAYÁN;2036;70-74;162.0;160.0
MAGDALENA;ZAPAYÁN;2036;75-79;112.0;102.0
MAGDALENA;ZAPAYÁN;2036;80-84;62.0;65.0
MAGDALENA;ZAPAYÁN;2036;85-89;28.0;36.0
MAGDALENA;ZAPAYÁN;2036;90-94;11.0;16.0
MAGDALENA;ZAPAYÁN;2036;95-99;8.0;8.0
MAGDALENA;ZAPAYÁN;2036;100+;2.0;0.0
MAGDALENA;ZAPAYÁN;2037;0-4;503.0;397.0
MAGDALENA;ZAPAYÁN;2037;5-9;526.0;462.0
MAGDALENA;ZAPAYÁN;2037;10-14;538.0;507.0
MAGDALENA;ZAPAYÁN;2037;15-19;532.0;509.0
MAGDALENA;ZAPAYÁN;2037;20-24;518.0;482.0
MAGDALENA;ZAPAYÁN;2037;25-29;513.0;469.0
MAGDALENA;ZAPAYÁN;2037;30-34;526.0;481.0
MAGDALENA;ZAPAYÁN;2037;35-39;487.0;449.0
MAGDALENA;ZAPAYÁN;2037;40-44;432.0;386.0
MAGDALENA;ZAPAYÁN;2037;45-49;385.0;329.0
MAGDALENA;ZAPAYÁN;2037;50-54;326.0;278.0
MAGDALENA;ZAPAYÁN;2037;55-59;277.0;248.0
MAGDALENA;ZAPAYÁN;2037;60-64;229.0;222.0
MAGDALENA;ZAPAYÁN;2037;65-69;198.0;204.0
MAGDALENA;ZAPAYÁN;2037;70-74;166.0;162.0
MAGDALENA;ZAPAYÁN;2037;75-79;118.0;108.0
MAGDALENA;ZAPAYÁN;2037;80-84;62.0;68.0
MAGDALENA;ZAPAYÁN;2037;85-89;27.0;35.0
MAGDALENA;ZAPAYÁN;2037;90-94;13.0;18.0
MAGDALENA;ZAPAYÁN;2037;95-99;6.0;10.0
MAGDALENA;ZAPAYÁN;2037;100+;0.0;0.0
MAGDALENA;ZAPAYÁN;2038;0-4;493.0;392.0
MAGDALENA;ZAPAYÁN;2038;5-9;519.0;453.0
MAGDALENA;ZAPAYÁN;2038;10-14;535.0;503.0
MAGDALENA;ZAPAYÁN;2038;15-19;526.0;503.0
MAGDALENA;ZAPAYÁN;2038;20-24;516.0;484.0
MAGDALENA;ZAPAYÁN;2038;25-29;510.0;468.0
MAGDALENA;ZAPAYÁN;2038;30-34;529.0;482.0
MAGDALENA;ZAPAYÁN;2038;35-39;504.0;462.0
MAGDALENA;ZAPAYÁN;2038;40-44;443.0;394.0
MAGDALENA;ZAPAYÁN;2038;45-49;396.0;334.0
MAGDALENA;ZAPAYÁN;2038;50-54;331.0;281.0
MAGDALENA;ZAPAYÁN;2038;55-59;282.0;252.0
MAGDALENA;ZAPAYÁN;2038;60-64;237.0;227.0
MAGDALENA;ZAPAYÁN;2038;65-69;198.0;208.0
MAGDALENA;ZAPAYÁN;2038;70-74;168.0;168.0
MAGDALENA;ZAPAYÁN;2038;75-79;122.0;113.0
MAGDALENA;ZAPAYÁN;2038;80-84;68.0;69.0
MAGDALENA;ZAPAYÁN;2038;85-89;30.0;37.0
MAGDALENA;ZAPAYÁN;2038;90-94;13.0;16.0
MAGDALENA;ZAPAYÁN;2038;95-99;8.0;12.0
MAGDALENA;ZAPAYÁN;2038;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2039;0-4;484.0;382.0
MAGDALENA;ZAPAYÁN;2039;5-9;511.0;447.0
MAGDALENA;ZAPAYÁN;2039;10-14;526.0;497.0
MAGDALENA;ZAPAYÁN;2039;15-19;521.0;500.0
MAGDALENA;ZAPAYÁN;2039;20-24;516.0;480.0
MAGDALENA;ZAPAYÁN;2039;25-29;504.0;464.0
MAGDALENA;ZAPAYÁN;2039;30-34;525.0;483.0
MAGDALENA;ZAPAYÁN;2039;35-39;519.0;476.0
MAGDALENA;ZAPAYÁN;2039;40-44;453.0;404.0
MAGDALENA;ZAPAYÁN;2039;45-49;403.0;342.0
MAGDALENA;ZAPAYÁN;2039;50-54;335.0;286.0
MAGDALENA;ZAPAYÁN;2039;55-59;287.0;256.0
MAGDALENA;ZAPAYÁN;2039;60-64;238.0;230.0
MAGDALENA;ZAPAYÁN;2039;65-69;198.0;207.0
MAGDALENA;ZAPAYÁN;2039;70-74;171.0;172.0
MAGDALENA;ZAPAYÁN;2039;75-79;126.0;117.0
MAGDALENA;ZAPAYÁN;2039;80-84;72.0;71.0
MAGDALENA;ZAPAYÁN;2039;85-89;30.0;37.0
MAGDALENA;ZAPAYÁN;2039;90-94;15.0;18.0
MAGDALENA;ZAPAYÁN;2039;95-99;5.0;8.0
MAGDALENA;ZAPAYÁN;2039;100+;0.0;1.0
MAGDALENA;ZAPAYÁN;2040;0-4;477.0;376.0
MAGDALENA;ZAPAYÁN;2040;5-9;501.0;440.0
MAGDALENA;ZAPAYÁN;2040;10-14;519.0;491.0
MAGDALENA;ZAPAYÁN;2040;15-19;519.0;497.0
MAGDALENA;ZAPAYÁN;2040;20-24;513.0;481.0
MAGDALENA;ZAPAYÁN;2040;25-29;504.0;462.0
MAGDALENA;ZAPAYÁN;2040;30-34;528.0;481.0
MAGDALENA;ZAPAYÁN;2040;35-39;532.0;482.0
MAGDALENA;ZAPAYÁN;2040;40-44;471.0;418.0
MAGDALENA;ZAPAYÁN;2040;45-49;415.0;347.0
MAGDALENA;ZAPAYÁN;2040;50-54;343.0;291.0
MAGDALENA;ZAPAYÁN;2040;55-59;290.0;263.0
MAGDALENA;ZAPAYÁN;2040;60-64;244.0;237.0
MAGDALENA;ZAPAYÁN;2040;65-69;202.0;209.0
MAGDALENA;ZAPAYÁN;2040;70-74;172.0;172.0
MAGDALENA;ZAPAYÁN;2040;75-79;132.0;121.0
MAGDALENA;ZAPAYÁN;2040;80-84;73.0;73.0
MAGDALENA;ZAPAYÁN;2040;85-89;32.0;39.0
MAGDALENA;ZAPAYÁN;2040;90-94;15.0;22.0
MAGDALENA;ZAPAYÁN;2040;95-99;8.0;11.0
MAGDALENA;ZAPAYÁN;2040;100+;1.0;0.0
MAGDALENA;ZAPAYÁN;2041;0-4;470.0;372.0
MAGDALENA;ZAPAYÁN;2041;5-9;495.0;436.0
MAGDALENA;ZAPAYÁN;2041;10-14;514.0;483.0
MAGDALENA;ZAPAYÁN;2041;15-19;514.0;495.0
MAGDALENA;ZAPAYÁN;2041;20-24;512.0;473.0
MAGDALENA;ZAPAYÁN;2041;25-29;503.0;460.0
MAGDALENA;ZAPAYÁN;2041;30-34;521.0;478.0
MAGDALENA;ZAPAYÁN;2041;35-39;539.0;490.0
MAGDALENA;ZAPAYÁN;2041;40-44;491.0;434.0
MAGDALENA;ZAPAYÁN;2041;45-49;425.0;355.0
MAGDALENA;ZAPAYÁN;2041;50-54;351.0;297.0
