Codigo_DIVIPOLA|Departamento|Sector|Tipo_registro|Año|Estado_dato|Valor_miles_millones_COP|Unidad|Fuente
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2007|Definitivo|119.476097284387|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2008|Definitivo|166.374572720027|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2009|Definitivo|169.763591318353|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2010|Definitivo|185.934430990233|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2011|Definitivo|225.022828626837|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2012|Definitivo|233.206264114112|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2013|Definitivo|227.030862687237|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2014|Definitivo|242.235018693012|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2015|Definitivo|245.404793676094|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2016|Definitivo|263.78644117546|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2017|Definitivo|269.617240426595|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2018|Definitivo|282.743539149|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2019|Definitivo|325.387222742269|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2020|Definitivo|288.620631928699|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2021|Definitivo|411.207260793498|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2022|Definitivo|608.101953932386|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2023|Definitivo|734.448597722094|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2024|Provisional|848.208848734875|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
15|Boyacá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2025|Preliminar|1000.02333278919|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2005|Definitivo|156.549810261955|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2006|Definitivo|167.283274044302|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2007|Definitivo|182.600249934837|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2008|Definitivo|206.067248761024|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2009|Definitivo|219.307961556609|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2010|Definitivo|240.26431907862|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2011|Definitivo|262.580599680595|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2012|Definitivo|272.954569671722|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2013|Definitivo|283.510028863917|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2014|Definitivo|324.561683886444|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2015|Definitivo|307.507429112915|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2016|Definitivo|343.568728980016|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2017|Definitivo|372.854082721208|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2018|Definitivo|385.63901728021|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2019|Definitivo|438.590962592164|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2020|Definitivo|399.961513769118|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2021|Definitivo|573.233125047185|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2022|Definitivo|821.622459017226|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2023|Definitivo|991.806289090437|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2024|Provisional|1156.07677246544|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
17|Caldas|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2025|Preliminar|1364.46456395554|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2005|Definitivo|33.666625862786|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2006|Definitivo|32.5170764510969|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2007|Definitivo|37.9050949589996|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2008|Definitivo|38.4161685782743|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2009|Definitivo|42.1256113842275|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2010|Definitivo|43.3948659404402|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2011|Definitivo|46.9753093888212|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2012|Definitivo|49.0226236065335|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2013|Definitivo|53.1102021980175|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2014|Definitivo|53.4816670217408|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2015|Definitivo|56.8204162543671|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2016|Definitivo|62.7738685273066|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2017|Definitivo|68.6886930001785|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2018|Definitivo|72.4097744594921|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2019|Definitivo|81.9297881315969|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2020|Definitivo|74.0657675046239|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2021|Definitivo|101.482912971007|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2022|Definitivo|147.90221364335|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2023|Definitivo|178.558607050384|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2024|Provisional|208.139713464356|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
18|Caquetá|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2025|Preliminar|245.398132204567|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2005|Definitivo|22.1786518159199|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2006|Definitivo|23.1575446428301|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2007|Definitivo|25.7540599714546|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2008|Definitivo|30.2168338073447|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2009|Definitivo|32.5452530560199|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2010|Definitivo|34.9861926675342|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2011|Definitivo|38.6600805101227|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2012|Definitivo|40.7419997291192|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2013|Definitivo|43.9057082384966|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2014|Definitivo|47.6825906909869|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2015|Definitivo|45.5160088322833|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2016|Definitivo|48.0344521755228|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2017|Definitivo|49.8925536231856|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2018|Definitivo|52.7502557554522|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2019|Definitivo|62.6417531229|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2020|Definitivo|59.5231066977246|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2021|Definitivo|80.331974176628|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2022|Definitivo|118.774044689216|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2023|Definitivo|146.446416090485|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2024|Provisional|165.961775405664|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
85|Casanare|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2025|Preliminar|198.102174569614|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2005|Definitivo|95.1082180623706|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2006|Definitivo|99.747881929591|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2007|Definitivo|108.109732154314|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2008|Definitivo|116.628673731068|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2009|Definitivo|122.443718417856|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2010|Definitivo|142.460627686728|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2011|Definitivo|162.605144283887|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2012|Definitivo|170.277161389834|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2013|Definitivo|168.447948967864|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
19|Cauca|Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios; actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio|Actividad económica|2014|Definitivo|186.485044224934|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
