nombre_entidad;anio;pct_pet;fuerza_trabajo;fuerza_trabajo_potencial;desocupados;pet;fuera_fuerza_trabajo;ocupados;subocupados;poblacion_total_geih;tgp;td;to;ts
MONTERÍA;2017;75.23885419208361;203.5773333333333;0.0;19.768666666666665;289.8516666666667;86.27433333333333;183.80866666666665;12.716666666666667;385.24199999999996;70.23500526131181;9.71064231119378;63.41473512313769;6.246602437730462
MONTERÍA;2018;75.59053503392612;205.859;0.0;20.395666666666667;294.888;89.029;185.463;16.427666666666667;390.1123333333333;69.80921570223272;9.907590470500034;62.89269146252137;7.980057547479909
MONTERÍA;2019;76.0110557345268;208.74633333333335;0.0;25.235333333333333;299.028;90.28166666666668;183.5103333333333;22.411;393.40066666666667;69.80828997061592;12.08899477675456;61.36894649776386;10.735996959627235
MONTERÍA;2020;76.39684623945263;201.3116666666667;0.0;31.67866666666667;302.736;101.42433333333334;169.63333333333333;20.092;396.2676666666666;66.49743230625585;15.736130543849915;56.033419657171045;9.980544263869454
MONTERÍA;2021;76.77264311417788;185.41366666666667;8.380333333333335;26.322333333333333;306.1526666666667;120.73899999999999;159.09099999999998;12.201333333333332;398.77833333333336;60.562486254134654;14.19654430363817;51.96459718354023;6.580600854665514
MONTERÍA;2022;77.12025358558846;189.701;7.369;24.533333333333335;309.14733333333334;119.44633333333333;165.1676666666667;13.63;400.86400000000003;61.362651249350364;12.93263258144835;53.426845021036364;7.184991117600857
MONTERÍA;2023;77.4652492919886;203.88753247164126;10.51361644826634;24.215494739596252;311.916666666665;108.02913419502522;179.67203773204514;12.34602493547606;402.6536666666652;65.3660269746115;11.876888422770229;57.60257688443904;6.055311369856942
MONTERÍA;2024;77.80458901238178;202.6434968240686;8.6576177042069;20.574833791629562;314.26933333333017;111.62583650926467;182.06866303243922;11.69775563156588;403.9213333333301;64.48083708159157;10.15321691250337;57.93395782569974;5.7725788465453
MONTERÍA;2025;78.12488172832131;201.83527637302632;6.634620230040609;17.206548741541912;316.5156666666659;114.68039029364067;184.6287276314846;11.483704438791627;405.1406666666667;63.76786289873808;8.525045299683514;58.33162369998064;5.689641892712435
RIOHACHA;2007;63.985553157536316;41.938772819;0.0;7.299786112;62.95133333333333;21.012560514333334;34.63898670766667;5.891152909333333;98.38366666666666;66.62094446344796;17.40581715040764;55.02502468732461;14.047032169392418
